Solution 1,Solution 2,Cluster 1,Cluster 2,Similarity,Metric
8,19,2,3,0.927536231884058,rand
8,19,3,0,0.8909090909090909,rand
8,20,1,3,0.9693639693639694,rand
8,20,0,1,0.9434343434343434,rand
8,20,2,2,0.7971014492753623,rand
8,20,3,0,0.7435897435897436,rand
8,21,1,2,0.9830508474576272,rand
8,21,0,0,0.9681818181818181,rand
8,21,3,1,0.9272727272727272,rand
8,21,2,3,0.9076923076923077,rand
8,22,1,3,0.9674355495251018,rand
8,22,0,1,0.9636363636363636,rand
8,22,3,2,0.782608695652174,rand
8,22,2,0,0.7391304347826086,rand
8,23,1,0,0.9875776397515528,rand
8,23,0,2,0.9532437171244886,rand
8,23,2,3,0.8102766798418972,rand
8,23,3,1,0.7727272727272727,rand
8,24,1,3,0.9836660617059891,rand
8,24,0,2,0.9751131221719457,rand
8,24,3,0,0.9415204678362573,rand
8,24,2,1,0.8306451612903226,rand
8,25,1,0,1.0,rand
8,25,0,2,1.0,rand
8,25,3,1,0.9272727272727272,rand
9,10,3,3,1.0,rand
9,10,2,0,0.9882783882783883,rand
9,10,1,1,0.9637681159420289,rand
9,10,0,2,0.8838709677419355,rand
9,11,2,1,0.9882533197139939,rand
9,11,0,0,0.9797979797979798,rand
9,11,3,3,0.8333333333333334,rand
9,11,1,2,0.7865612648221344,rand
9,12,2,1,0.9851889683350358,rand
9,12,0,0,0.8980392156862745,rand
9,12,3,3,0.82,rand
9,12,1,2,0.6601307189542484,rand
9,13,2,0,0.9775335775335775,rand
9,13,0,2,0.9191919191919192,rand
9,13,3,1,0.8,rand
9,13,1,3,0.6491228070175439,rand
9,14,2,3,0.9971264367816092,rand
9,14,0,1,0.9397463002114165,rand
9,14,3,2,0.8888888888888888,rand
9,14,1,0,0.8014705882352942,rand
9,15,2,0,0.9743765728666209,rand
9,15,1,1,0.9637681159420289,rand
9,15,3,3,0.9285714285714286,rand
9,15,0,2,0.8487394957983193,rand
9,16,2,1,0.9857677902621723,rand
9,16,3,0,0.9285714285714286,rand
9,16,0,3,0.8572549019607844,rand
9,16,1,2,0.6536796536796536,rand
9,17,2,1,0.9898119122257053,rand
9,17,0,3,0.939203354297694,rand
9,17,3,0,0.8666666666666667,rand
9,17,1,2,0.5855855855855856,rand
9,18,2,1,0.9811031664964249,rand
9,18,0,2,0.9194805194805195,rand
9,18,3,0,0.7692307692307693,rand
9,18,1,3,0.5954022988505747,rand
9,19,2,1,0.9851889683350358,rand
9,19,0,2,0.8980392156862745,rand
9,19,3,0,0.8666666666666667,rand
9,19,1,3,0.6305418719211823,rand
9,20,2,3,0.9963427377220481,rand
9,20,0,1,0.9191919191919192,rand
9,20,3,0,0.7818181818181819,rand
9,20,1,2,0.6333333333333333,rand
9,21,2,2,0.9821246169560777,rand
9,21,0,0,0.918722786647315,rand
9,21,3,1,0.8545454545454545,rand
9,21,1,3,0.6008064516129032,rand
9,22,2,3,0.9929467084639498,rand
9,22,3,0,0.9285714285714286,rand
9,22,0,1,0.8577648766328012,rand
9,22,1,2,0.8166666666666667,rand
9,23,2,0,0.9713330148112757,rand
9,23,1,2,0.9161425576519916,rand
9,23,3,1,0.8,rand
9,23,0,3,0.6471774193548387,rand
9,24,2,3,0.9898119122257053,rand
9,24,3,0,0.8631578947368421,rand
9,24,0,2,0.8367346938775511,rand
9,24,1,1,0.5855855855855856,rand
9,25,2,2,1.0,rand
9,25,0,0,0.9741935483870968,rand
9,25,3,1,0.8545454545454545,rand
10,11,0,1,0.9907407407407407,rand
10,11,2,0,0.9536231884057971,rand
10,11,1,2,0.8544973544973545,rand
10,11,3,3,0.8181818181818182,rand
10,12,0,1,0.9936708860759493,rand
10,12,2,0,0.9768732654949122,rand
10,12,3,2,0.8888888888888888,rand
10,12,1,3,0.7647058823529411,rand
10,13,0,0,0.982368498383779,rand
10,13,2,2,0.9773755656108597,rand
10,13,3,1,0.9333333333333333,rand
10,13,1,3,0.88,rand
10,14,0,3,0.9693564862104188,rand
10,14,3,2,0.9333333333333333,rand
10,14,2,1,0.9302325581395349,rand
10,14,1,0,0.8338461538461538,rand
10,15,3,3,1.0,rand
10,15,1,1,1.0,rand
10,15,0,0,0.994122832794593,rand
10,15,2,2,0.9857549857549858,rand
10,16,0,1,0.9813539873780838,rand
10,16,2,3,0.9306197964847364,rand
10,16,3,0,0.9111111111111111,rand
10,16,1,2,0.7103448275862069,rand
10,17,0,1,0.9901898734177215,rand
10,17,2,3,0.9550072568940493,rand
10,17,3,0,0.8909090909090909,rand
10,17,1,2,0.6248548199767712,rand
10,18,0,1,0.9911392405063291,rand
10,18,2,2,0.9775036284470247,rand
10,18,3,0,0.8461538461538461,rand
10,18,1,3,0.6773109243697479,rand
10,19,0,1,0.9936708860759493,rand
10,19,2,2,0.9768732654949122,rand
10,19,3,0,0.8909090909090909,rand
10,19,1,3,0.7641129032258065,rand
10,20,0,3,0.9670846394984326,rand
10,20,2,1,0.907070707070707,rand
10,20,3,0,0.8909090909090909,rand
10,20,1,2,0.7192118226600985,rand
10,21,0,2,0.9917721518987341,rand
10,21,2,0,0.9771428571428571,rand
10,21,3,1,0.9272727272727272,rand
10,21,1,3,0.6904761904761905,rand
10,22,0,3,0.9670109007458405,rand
10,22,2,1,0.9311224489795918,rand
10,22,3,0,0.9111111111111111,rand
10,22,1,2,0.782258064516129,rand
10,23,0,0,0.982368498383779,rand
10,23,2,2,0.9550072568940493,rand
10,23,1,3,0.88,rand
10,23,3,1,0.8545454545454545,rand
10,24,0,3,0.9901898734177215,rand
10,24,3,0,0.8842105263157894,rand
10,24,2,2,0.8840579710144928,rand
10,24,1,1,0.6248548199767712,rand
10,25,1,2,1.0,rand
10,25,0,0,1.0,rand
10,25,3,1,0.9272727272727272,rand
11,12,1,1,0.9884910485933504,rand
11,12,0,0,0.9542815674891146,rand
11,12,2,3,0.8575498575498576,rand
11,12,3,2,0.6666666666666666,rand
11,13,1,0,0.9906103286384976,rand
11,13,0,2,0.9511278195488722,rand
11,13,2,3,0.7947368421052632,rand
11,13,3,1,0.7333333333333333,rand
11,14,1,3,0.9867088607594937,rand
11,14,0,1,0.9450980392156862,rand
11,14,2,0,0.8713450292397661,rand
11,14,3,2,0.8333333333333334,rand
11,15,1,0,0.9957805907172996,rand
11,15,0,2,0.9417206290471786,rand
11,15,2,1,0.8544973544973545,rand
11,15,3,3,0.75,rand
11,16,1,1,0.9976525821596244,rand
11,16,0,3,0.9185185185185185,rand
11,16,3,0,0.8571428571428571,rand
11,16,2,2,0.6533333333333333,rand
11,17,1,1,0.9652173913043478,rand
11,17,0,3,0.9511278195488722,rand
11,17,3,0,0.7272727272727273,rand
11,17,2,2,0.6396396396396397,rand
11,18,1,1,0.9859525899912204,rand
11,18,0,2,0.9491833030852994,rand
11,18,3,0,0.8181818181818182,rand
11,18,2,3,0.7044334975369458,rand
11,19,1,1,0.9884910485933504,rand
11,19,0,2,0.9542815674891146,rand
11,19,2,3,0.84,rand
11,19,3,0,0.8222222222222222,rand
11,20,1,3,0.9734177215189873,rand
11,20,0,1,0.9336349924585219,rand
11,20,3,0,0.7272727272727273,rand
11,20,2,2,0.644927536231884,rand
11,21,1,2,0.9808184143222506,rand
11,21,0,0,0.9555555555555556,rand
11,21,2,3,0.7310344827586207,rand
11,21,3,1,0.7272727272727273,rand
11,22,1,3,0.9741784037558685,rand
11,22,0,1,0.9333333333333333,rand
11,22,3,0,0.75,rand
11,22,2,2,0.6688172043010753,rand
11,23,1,0,0.9906103286384976,rand
11,23,0,2,0.9511278195488722,rand
11,23,2,3,0.7947368421052632,rand
11,23,3,1,0.7333333333333333,rand
11,24,1,3,0.9652173913043478,rand
11,24,0,2,0.9091544374563243,rand
11,24,3,0,0.8526315789473684,rand
11,24,2,1,0.6396396396396397,rand
11,25,2,2,1.0,rand
11,25,1,0,1.0,rand
11,25,0,1,0.7991836734693878,rand
12,13,0,2,1.0,rand
12,13,1,0,1.0,rand
12,13,3,1,0.8768115942028986,rand
12,13,2,3,0.7777777777777778,rand
12,14,1,3,0.9740740740740741,rand
12,14,0,1,0.9607843137254902,rand
12,14,3,0,0.9407114624505929,rand
12,14,2,2,0.8928571428571429,rand
12,15,0,2,1.0,rand
12,15,1,0,1.0,rand
12,15,2,3,0.9047619047619048,rand
12,15,3,1,0.7647058823529411,rand
12,16,1,1,0.9953051643192489,rand
12,16,0,3,0.9725490196078431,rand
12,16,3,0,0.8695652173913043,rand
12,16,2,2,0.8021978021978022,rand
12,17,0,3,0.9757575757575757,rand
12,17,1,1,0.9615384615384616,rand
12,17,2,0,0.8888888888888888,rand
12,17,3,2,0.7815126050420168,rand
12,18,1,1,0.9894235854045479,rand
12,18,0,2,0.9818181818181818,rand
12,18,2,0,0.8909090909090909,rand
12,18,3,3,0.8571428571428571,rand
12,19,3,3,1.0,rand
12,19,2,0,1.0,rand
12,19,0,2,1.0,rand
12,19,1,1,1.0,rand
12,20,1,3,0.9691658552418047,rand
12,20,0,1,0.9607843137254902,rand
12,20,3,0,0.83,rand
12,20,2,2,0.7878787878787878,rand
12,21,2,1,1.0,rand
12,21,1,2,1.0,rand
12,21,0,0,1.0,rand
12,21,3,3,0.8888888888888888,rand
12,22,1,3,0.9557344064386318,rand
12,22,0,1,0.935064935064935,rand
12,22,2,2,0.8528138528138528,rand
12,22,3,0,0.81,rand
12,23,1,0,0.9961636828644501,rand
12,23,0,2,0.9898403483309144,rand
12,23,3,1,0.8768115942028986,rand
12,23,2,3,0.7777777777777778,rand
12,24,2,0,1.0,rand
12,24,1,3,0.9615384615384616,rand
12,24,0,2,0.9502262443438914,rand
12,24,3,1,0.7815126050420168,rand
12,25,3,2,1.0,rand
12,25,0,0,1.0,rand
12,25,2,1,1.0,rand
13,14,0,3,0.9735527475756686,rand
13,14,2,1,0.9727463312368972,rand
13,14,1,2,0.8,rand
13,14,3,0,0.6153846153846154,rand
13,15,2,2,1.0,rand
13,15,0,0,0.9924050632911392,rand
13,15,3,1,0.88,rand
13,15,1,3,0.8333333333333334,rand
13,16,2,3,1.0,rand
13,16,0,1,0.9961948249619482,rand
13,16,1,0,0.8333333333333334,rand
13,16,3,2,0.7,rand
13,17,2,3,0.9774436090225563,rand
13,17,0,1,0.9640062597809077,rand
13,17,1,0,0.8666666666666667,rand
13,17,3,2,0.7832512315270936,rand
13,18,0,1,0.9927536231884058,rand
13,18,2,2,0.981203007518797,rand
13,18,1,0,0.9272727272727272,rand
13,18,3,3,0.8051948051948052,rand
13,19,2,2,1.0,rand
13,19,0,1,1.0,rand
13,19,1,0,0.8666666666666667,rand
13,19,3,3,0.8051948051948052,rand
13,20,1,0,1.0,rand
13,20,2,1,0.9825834542815675,rand
13,20,0,3,0.9662752183077387,rand
13,20,3,2,0.8484848484848485,rand
13,21,2,0,1.0,rand
13,21,0,2,1.0,rand
13,21,1,1,0.9333333333333333,rand
13,21,3,3,0.8152173913043478,rand
13,22,0,3,0.9711218067382451,rand
13,22,2,1,0.9491833030852994,rand
13,22,1,2,0.8102766798418972,rand
13,22,3,0,0.5454545454545454,rand
13,23,3,3,1.0,rand
13,23,0,0,0.998343685300207,rand
13,23,2,2,0.9937106918238994,rand
13,23,1,1,0.9642857142857143,rand
13,24,0,3,0.9640062597809077,rand
13,24,2,2,0.9622895622895623,rand
13,24,1,0,0.9298245614035088,rand
13,24,3,1,0.7832512315270936,rand
13,25,2,2,1.0,rand
13,25,0,0,1.0,rand
13,25,1,1,0.9333333333333333,rand
14,15,3,0,0.9662921348314607,rand
14,15,2,3,0.9285714285714286,rand
14,15,1,2,0.9232323232323232,rand
14,15,0,1,0.8338461538461538,rand
14,16,3,1,0.9834387232761217,rand
14,16,1,3,0.9336349924585219,rand
14,16,2,0,0.8333333333333334,rand
14,16,0,2,0.7333333333333333,rand
14,17,1,3,0.9727463312368972,rand
14,17,3,1,0.9705696202531645,rand
14,17,2,0,0.8666666666666667,rand
14,17,0,2,0.7471264367816092,rand
14,18,3,1,0.9734177215189873,rand
14,18,1,2,0.949874686716792,rand
14,18,2,0,0.7692307692307693,rand
14,18,0,3,0.7101449275362319,rand
14,19,3,1,0.9740740740740741,rand
14,19,1,2,0.9607843137254902,rand
14,19,2,0,0.9444444444444444,rand
14,19,0,3,0.8761904761904762,rand
14,20,3,3,1.0,rand
14,20,1,1,0.9988385598141696,rand
14,20,2,0,0.8666666666666667,rand
14,20,0,2,0.7362637362637363,rand
14,21,3,2,0.9666666666666667,rand
14,21,1,0,0.965166908563135,rand
14,21,2,1,0.8545454545454545,rand
14,21,0,3,0.7230769230769231,rand
14,22,3,3,1.0,rand
14,22,1,1,0.9273235499650594,rand
14,22,0,2,0.8787878787878788,rand
14,22,2,0,0.8333333333333334,rand
14,23,3,0,0.9735527475756686,rand
14,23,1,2,0.9622895622895623,rand
14,23,2,1,0.8,rand
14,23,0,3,0.6153846153846154,rand
14,24,3,3,0.9705696202531645,rand
14,24,1,2,0.9215686274509803,rand
14,24,2,0,0.8631578947368421,rand
14,24,0,1,0.7471264367816092,rand
14,25,3,2,1.0,rand
14,25,1,0,1.0,rand
14,25,2,1,0.8545454545454545,rand
15,16,0,1,0.9907407407407407,rand
15,16,2,3,0.961352657004831,rand
15,16,3,0,0.8571428571428571,rand
15,16,1,2,0.7103448275862069,rand
15,17,3,0,1.0,rand
15,17,0,1,0.9902629016553067,rand
15,17,2,3,0.9803921568627451,rand
15,17,1,2,0.6248548199767712,rand
15,18,2,2,1.0,rand
15,18,0,1,1.0,rand
15,18,3,0,0.9090909090909091,rand
15,18,1,3,0.6773109243697479,rand
15,19,2,2,1.0,rand
15,19,0,1,1.0,rand
15,19,3,0,0.9166666666666666,rand
15,19,1,3,0.7641129032258065,rand
15,20,0,3,0.9634273772204807,rand
15,20,2,1,0.9232323232323232,rand
15,20,3,0,0.8222222222222222,rand
15,20,1,2,0.7192118226600985,rand
15,21,3,1,1.0,rand
15,21,2,0,1.0,rand
15,21,0,2,1.0,rand
15,21,1,3,0.6904761904761905,rand
15,22,0,3,0.9676755803702616,rand
15,22,2,1,0.9609929078014184,rand
15,22,3,2,0.7984189723320159,rand
15,22,1,0,0.6600985221674877,rand
15,23,0,0,0.9924050632911392,rand
15,23,2,2,0.9803921568627451,rand
15,23,1,3,0.88,rand
15,23,3,1,0.8333333333333334,rand
15,24,3,0,1.0,rand
15,24,0,3,0.9902629016553067,rand
15,24,2,2,0.9232323232323232,rand
15,24,1,1,0.6248548199767712,rand
15,25,3,1,1.0,rand
15,25,2,0,1.0,rand
15,25,1,2,1.0,rand
16,17,1,1,0.991001564945227,rand
16,17,3,3,0.9790356394129979,rand
16,17,0,0,0.8222222222222222,rand
16,17,2,2,0.580952380952381,rand
16,18,1,1,1.0,rand
16,18,3,2,0.9777777777777777,rand
16,18,0,0,0.8181818181818182,rand
16,18,2,3,0.5812807881773399,rand
16,19,1,1,0.9953051643192489,rand
16,19,3,2,0.9725490196078431,rand
16,19,0,0,0.8222222222222222,rand
16,19,2,3,0.6190476190476191,rand
16,20,1,3,0.9735019572417947,rand
16,20,3,1,0.9450980392156862,rand
16,20,0,0,0.8222222222222222,rand
16,20,2,2,0.631578947368421,rand
16,21,1,2,0.9929577464788732,rand
16,21,3,0,0.9890196078431372,rand
16,21,0,1,0.8181818181818182,rand
16,21,2,3,0.5913978494623656,rand
16,22,1,3,0.9855609033691225,rand
16,22,3,1,0.944095038434661,rand
16,22,0,0,0.8571428571428571,rand
16,22,2,2,0.8260869565217391,rand
16,23,1,0,0.9961948249619482,rand
16,23,3,2,0.9869375907111756,rand
16,23,0,1,0.8333333333333334,rand
16,23,2,3,0.7,rand
16,24,1,3,0.991001564945227,rand
16,24,3,2,0.9559183673469388,rand
16,24,0,0,0.8526315789473684,rand
16,24,2,1,0.580952380952381,rand
16,25,3,2,1.0,rand
16,25,1,0,1.0,rand
16,25,0,1,0.8181818181818182,rand
17,18,3,2,0.981203007518797,rand
17,18,1,1,0.974937343358396,rand
17,18,2,3,0.9285714285714286,rand
17,18,0,0,0.8787878787878788,rand
17,19,3,2,0.9757575757575757,rand
17,19,1,1,0.9615384615384616,rand
17,19,0,0,0.9111111111111111,rand
17,19,2,3,0.7878787878787878,rand
17,20,3,1,0.9825834542815675,rand
17,20,1,3,0.9712918660287081,rand
17,20,2,2,0.8571428571428571,rand
17,20,0,0,0.8363636363636363,rand
17,21,3,0,0.9772727272727273,rand
17,21,1,2,0.9627118644067797,rand
17,21,0,1,0.9555555555555556,rand
17,21,2,3,0.9211822660098522,rand
17,22,3,1,0.9491833030852994,rand
17,22,1,3,0.9416154521510096,rand
17,22,2,0,0.7733990147783252,rand
17,22,0,2,0.7681159420289855,rand
17,23,3,2,0.9837662337662337,rand
17,23,1,0,0.9734406438631791,rand
17,23,0,1,0.9444444444444444,rand
17,23,2,3,0.7832512315270936,rand
17,24,3,2,1.0,rand
17,24,2,1,1.0,rand
17,24,0,0,1.0,rand
17,24,1,3,1.0,rand
17,25,1,0,1.0,rand
17,25,0,2,1.0,rand
17,25,3,1,0.7924984875983061,rand
18,19,1,1,0.9894235854045479,rand
18,19,2,2,0.9818181818181818,rand
18,19,0,0,0.8787878787878788,rand
18,19,3,3,0.8492307692307692,rand
18,20,1,3,0.9743677375256322,rand
18,20,2,1,0.961038961038961,rand
18,20,0,0,0.8787878787878788,rand
18,20,3,2,0.8441558441558441,rand
18,21,2,0,0.9878787878787879,rand
18,21,1,2,0.9795441262419637,rand
18,21,0,1,0.9636363636363636,rand
18,21,3,3,0.92,rand
18,22,2,1,0.9655388471177945,rand
18,22,1,3,0.9592944369063772,rand
18,22,0,2,0.8458498023715415,rand
18,22,3,0,0.7312252964426877,rand
18,23,1,0,1.0,rand
18,23,2,2,0.9745916515426497,rand
18,23,0,1,0.8484848484848485,rand
18,23,3,3,0.8051948051948052,rand
18,24,0,0,1.0,rand
18,24,2,2,0.9912917271407837,rand
18,24,1,3,0.974937343358396,rand
18,24,3,1,0.9285714285714286,rand
18,25,2,2,1.0,rand
18,25,1,0,1.0,rand
18,25,0,1,0.9636363636363636,rand
19,20,1,3,0.9691658552418047,rand
19,20,2,1,0.9607843137254902,rand
19,20,0,0,0.8363636363636363,rand
19,20,3,2,0.7463768115942029,rand
19,21,2,0,1.0,rand
19,21,1,2,1.0,rand
19,21,0,1,0.9555555555555556,rand
19,21,3,3,0.8923076923076924,rand
19,22,1,3,0.9557344064386318,rand
19,22,2,1,0.935064935064935,rand
19,22,0,2,0.8221343873517787,rand
19,22,3,0,0.7312252964426877,rand
19,23,1,0,0.9961636828644501,rand
19,23,2,2,0.9898403483309144,rand
19,23,0,1,0.8666666666666667,rand
19,23,3,3,0.8051948051948052,rand
19,24,1,3,0.9615384615384616,rand
19,24,2,2,0.9502262443438914,rand
19,24,0,0,0.935672514619883,rand
19,24,3,1,0.7878787878787878,rand
19,25,3,2,1.0,rand
19,25,2,0,1.0,rand
19,25,0,1,0.9555555555555556,rand
20,21,1,0,0.9751131221719457,rand
20,21,3,2,0.9594287568971114,rand
20,21,0,1,0.8909090909090909,rand
20,21,2,3,0.7538461538461538,rand
20,22,3,3,0.994954954954955,rand
20,22,1,1,0.9273235499650594,rand
20,22,2,2,0.8458498023715415,rand
20,22,0,0,0.8222222222222222,rand
20,23,1,2,0.9727463312368972,rand
20,23,3,0,0.9662752183077387,rand
20,23,0,1,0.9444444444444444,rand
20,23,2,3,0.8484848484848485,rand
20,24,3,3,0.9712918660287081,rand
20,24,1,2,0.9215686274509803,rand
20,24,0,0,0.8736842105263158,rand
20,24,2,1,0.8571428571428571,rand
20,25,3,2,1.0,rand
20,25,1,0,1.0,rand
20,25,0,1,0.8909090909090909,rand
21,22,0,1,0.9448621553884712,rand
21,22,2,3,0.9403726708074535,rand
21,22,1,2,0.83399209486166,rand
21,22,3,0,0.7466666666666667,rand
21,23,2,0,0.9936061381074168,rand
21,23,0,2,0.989517819706499,rand
21,23,1,1,0.8545454545454545,rand
21,23,3,3,0.8152173913043478,rand
21,24,1,0,1.0,rand
21,24,2,3,0.9627118644067797,rand
21,24,0,2,0.9545772187281621,rand
21,24,3,1,0.9211822660098522,rand
21,25,3,0,1.0,rand
21,25,0,2,1.0,rand
21,25,1,1,1.0,rand
22,23,3,0,0.9771689497716894,rand
22,23,1,2,0.9491833030852994,rand
22,23,2,3,0.8102766798418972,rand
22,23,0,1,0.7333333333333333,rand
22,24,1,2,0.9706122448979592,rand
22,24,3,3,0.9416154521510096,rand
22,24,2,0,0.8523076923076923,rand
22,24,0,1,0.7733990147783252,rand
22,25,3,0,1.0,rand
22,25,1,2,1.0,rand
22,25,2,1,0.83399209486166,rand
23,24,0,3,0.9734406438631791,rand
23,24,2,2,0.9727463312368972,rand
23,24,1,0,0.9298245614035088,rand
23,24,3,1,0.7832512315270936,rand
23,25,0,0,1.0,rand
23,25,1,2,1.0,rand
23,25,2,1,0.766218585622443,rand
24,25,3,0,1.0,rand
24,25,0,2,1.0,rand
24,25,2,1,0.6987755102040817,rand
