Solution 1,Solution 2,Cluster 1,Cluster 2,Similarity,Metric
19,66,1,3,0.2515150650264958,rand
19,67,3,2,0.9468656075568914,rand
19,67,2,3,0.8103238043625525,rand
19,67,0,0,0.7838137472283814,rand
19,67,1,1,0.2623967935871743,rand
19,68,3,3,0.9515503875968992,rand
19,68,2,0,0.8540599285825182,rand
19,68,0,1,0.7849394195548042,rand
19,68,1,2,0.26646577701248386,rand
19,69,3,0,0.951885912301746,rand
19,69,2,2,0.8532110091743119,rand
19,69,0,1,0.7433583959899749,rand
19,69,1,3,0.2614661581725028,rand
19,70,3,1,0.9438368648894965,rand
19,70,0,0,0.7574850299401198,rand
19,70,2,2,0.7243847874720358,rand
19,70,1,3,0.23553756185335134,rand
19,71,0,3,0.9309868875086267,rand
19,71,2,0,0.8014087707339241,rand
19,71,3,1,0.6798899820162911,rand
19,71,1,2,0.264742456967079,rand
19,72,2,2,0.9975363941769317,rand
19,72,0,1,0.9967296511627907,rand
19,72,3,3,0.96751968503937,rand
19,72,1,0,0.28875297739778033,rand
19,73,0,1,0.9837461300309598,rand
19,73,3,0,0.8866527874161462,rand
19,73,2,3,0.8719082719082719,rand
19,73,1,2,0.27903760538031636,rand
19,74,3,0,0.943900848010437,rand
19,74,1,2,0.7273710782545979,rand
19,74,2,3,0.7061502033877725,rand
19,74,0,1,0.6983345601766654,rand
19,75,0,3,0.9309868875086267,rand
19,75,2,1,0.801855685913657,rand
19,75,3,0,0.683486723791389,rand
19,75,1,2,0.264742456967079,rand
19,76,3,0,0.9424660852713178,rand
19,76,0,1,0.9205955334987593,rand
19,76,2,2,0.8586776859504133,rand
19,76,1,3,0.2185293369472733,rand
19,77,3,2,0.9493535918965748,rand
19,77,2,1,0.8468468468468469,rand
19,77,0,0,0.7433583959899749,rand
19,77,1,3,0.2614661581725028,rand
19,78,0,0,0.9467570882331722,rand
19,78,2,2,0.9144628099173554,rand
19,78,1,1,0.6644253806321972,rand
19,78,3,3,0.6393877272106054,rand
19,79,0,0,0.9467570882331722,rand
19,79,2,2,0.9144628099173554,rand
19,79,1,3,0.6644253806321972,rand
19,79,3,1,0.6393877272106054,rand
19,80,3,0,0.9424660852713178,rand
19,80,0,1,0.9205955334987593,rand
19,80,2,3,0.8586776859504133,rand
19,80,1,2,0.2185293369472733,rand
19,81,3,1,0.939437984496124,rand
19,81,0,2,0.9205955334987593,rand
19,81,2,0,0.8558460913155399,rand
19,81,1,3,0.2185293369472733,rand
19,82,3,3,0.9515503875968992,rand
19,82,2,2,0.8540599285825182,rand
19,82,0,0,0.7849394195548042,rand
19,82,1,1,0.26646577701248386,rand
19,83,3,2,0.9515503875968992,rand
19,83,2,0,0.8540599285825182,rand
19,83,0,1,0.7849394195548042,rand
19,83,1,3,0.26646577701248386,rand
19,84,3,1,0.953168044077135,rand
19,84,0,2,0.8535309503051438,rand
19,84,2,3,0.8350824587706147,rand
19,84,1,0,0.21110137306456325,rand
19,85,0,3,0.9834973024436687,rand
19,85,3,2,0.9566451612903226,rand
19,85,2,1,0.888216115510014,rand
19,85,1,0,0.2808783343544262,rand
19,86,3,3,0.9949958298582152,rand
19,86,0,2,0.9901960784313726,rand
19,86,2,0,0.8958116995500173,rand
19,86,1,1,0.30862934545799,rand
19,87,3,3,0.9949958298582152,rand
19,87,0,1,0.9912854030501089,rand
19,87,2,0,0.8958116995500173,rand
19,87,1,2,0.308055293927372,rand
19,88,2,3,0.9506841891342637,rand
19,88,0,2,0.9431137724550899,rand
19,88,1,1,0.7247607976392739,rand
19,88,3,0,0.6600790513833992,rand
19,89,3,2,0.9935649935649936,rand
19,89,0,0,0.9929154143409189,rand
19,89,2,3,0.8928571428571429,rand
19,89,1,1,0.2866914130165801,rand
19,90,0,0,0.9847667407172326,rand
19,90,3,3,0.9580382900603199,rand
19,90,2,2,0.888216115510014,rand
19,90,1,1,0.2808783343544262,rand
19,91,0,3,0.9437991486905707,rand
19,91,2,1,0.9144628099173554,rand
19,91,1,0,0.6644253806321972,rand
19,91,3,2,0.6398958107228131,rand
19,92,0,0,0.9467570882331722,rand
19,92,2,3,0.9144628099173554,rand
19,92,1,2,0.6644253806321972,rand
19,92,3,1,0.6393877272106054,rand
19,93,3,0,0.954578488372093,rand
19,93,2,1,0.8588811630847029,rand
19,93,0,2,0.7849394195548042,rand
19,93,1,3,0.26646577701248386,rand
19,94,3,2,0.9515503875968992,rand
19,94,2,1,0.8540599285825182,rand
19,94,0,0,0.7849394195548042,rand
19,94,1,3,0.26646577701248386,rand
19,95,3,2,0.9508264462809918,rand
19,95,0,3,0.8535309503051438,rand
19,95,2,0,0.8305334512231064,rand
19,95,1,1,0.21110137306456325,rand
19,96,3,0,0.9935649935649936,rand
19,96,0,3,0.9917346500644053,rand
19,96,2,1,0.8928571428571429,rand
19,96,1,2,0.2872628726287263,rand
19,97,3,2,0.945381827271591,rand
19,97,0,0,0.9230769230769231,rand
19,97,2,3,0.8586776859504133,rand
19,97,1,1,0.21921541565849356,rand
19,98,2,2,0.9975363941769317,rand
19,98,0,0,0.9967296511627907,rand
19,98,3,3,0.96751968503937,rand
19,98,1,1,0.28875297739778033,rand
19,99,3,3,0.9935649935649936,rand
19,99,0,2,0.9917346500644053,rand
19,99,2,0,0.8928571428571429,rand
19,99,1,1,0.2872628726287263,rand
19,100,3,3,0.9935649935649936,rand
19,100,0,1,0.9929154143409189,rand
19,100,2,0,0.8928571428571429,rand
19,100,1,2,0.2866914130165801,rand
19,101,3,3,0.9935649935649936,rand
19,101,0,2,0.9917346500644053,rand
19,101,2,1,0.8928571428571429,rand
19,101,1,0,0.2872628726287263,rand
19,102,0,1,0.9437991486905707,rand
19,102,2,2,0.9144628099173554,rand
19,102,1,3,0.6644253806321972,rand
19,102,3,0,0.6398958107228131,rand
19,103,0,2,0.9437991486905707,rand
19,103,2,3,0.9144628099173554,rand
19,103,1,0,0.6644253806321972,rand
19,103,3,1,0.6398958107228131,rand
19,104,3,1,0.9438976377952756,rand
19,104,0,0,0.9230769230769231,rand
19,104,2,3,0.8586776859504133,rand
19,104,1,2,0.2185293369472733,rand
19,105,3,3,0.9425071866016748,rand
19,105,0,0,0.9230769230769231,rand
19,105,2,2,0.8558460913155399,rand
19,105,1,1,0.21921541565849356,rand
19,106,3,2,0.9409448818897638,rand
19,106,0,0,0.9230769230769231,rand
19,106,2,1,0.8558460913155399,rand
19,106,1,3,0.2185293369472733,rand
19,107,0,2,0.9343205158824934,rand
19,107,2,1,0.930465015210778,rand
19,107,3,0,0.6470456705237856,rand
19,107,1,3,0.6313969571230982,rand
19,108,0,2,0.9329194549705716,rand
19,108,2,3,0.930465015210778,rand
19,108,3,1,0.6470456705237856,rand
19,108,1,0,0.6262966363976465,rand
19,109,3,1,0.9438976377952756,rand
19,109,0,0,0.9230769230769231,rand
19,109,2,2,0.8586776859504133,rand
19,109,1,3,0.2185293369472733,rand
19,110,0,0,0.9847667407172326,rand
19,110,3,2,0.96066089693155,rand
19,110,2,3,0.8919089759797725,rand
19,110,1,1,0.2808783343544262,rand
19,111,3,1,0.9935649935649936,rand
19,111,0,3,0.9917346500644053,rand
19,111,2,2,0.8928571428571429,rand
19,111,1,0,0.2872628726287263,rand
19,112,3,3,0.9252980132450331,rand
19,112,0,1,0.8930875576036866,rand
19,112,2,0,0.8001174398120963,rand
19,112,1,2,0.20241346459193393,rand
19,113,3,3,0.9949958298582152,rand
19,113,0,0,0.9912854030501089,rand
19,113,2,1,0.8958116995500173,rand
19,113,1,2,0.308055293927372,rand
19,114,3,2,0.954578488372093,rand
19,114,2,3,0.8588811630847029,rand
19,114,0,0,0.7849394195548042,rand
19,114,1,1,0.26646577701248386,rand
19,115,3,1,0.9935649935649936,rand
19,115,0,2,0.9917346500644053,rand
19,115,2,3,0.8928571428571429,rand
19,115,1,0,0.2872628726287263,rand
19,116,3,2,1.0,rand
19,116,2,3,1.0,rand
19,116,0,0,1.0,rand
19,116,1,1,0.9887005649717514,rand
20,21,1,2,0.9851902483481431,rand
20,21,2,0,0.8829516539440203,rand
20,21,0,1,0.870946021770845,rand
20,21,3,3,0.262854769486363,rand
20,22,3,3,0.8597876634201983,rand
20,22,2,2,0.6883794613735905,rand
20,22,1,0,0.683974263055514,rand
20,22,0,1,0.6658456486042693,rand
20,23,3,1,0.8328151314937168,rand
20,23,0,2,0.712442396313364,rand
20,23,1,3,0.7000188312095914,rand
20,23,2,0,0.6788370520622042,rand
20,24,1,2,0.9883734586024663,rand
20,24,2,0,0.9384246301479409,rand
20,24,0,1,0.8900137482814648,rand
20,24,3,3,0.2712065958458855,rand
20,25,1,3,0.9780047132757266,rand
20,25,2,0,0.9625984251968503,rand
20,25,3,2,0.926829268292683,rand
20,25,0,1,0.8662613981762918,rand
20,26,1,1,0.9616557734204793,rand
20,26,2,0,0.9043062200956937,rand
20,26,0,2,0.7427203065134099,rand
20,26,3,3,0.267751666793419,rand
20,27,3,1,0.8509653304070505,rand
20,27,1,0,0.7725095785440613,rand
20,27,0,3,0.7609691795869689,rand
20,27,2,2,0.6876154392611887,rand
20,28,1,1,0.9944482997918113,rand
20,28,0,3,0.8912343470483005,rand
20,28,2,2,0.8735212824765064,rand
20,28,3,0,0.2645974893469999,rand
20,29,1,0,0.952396064741352,rand
20,29,2,2,0.9291771503121796,rand
20,29,0,3,0.8409188492915415,rand
20,29,3,1,0.1942436040044494,rand
20,30,1,2,0.9393939393939394,rand
20,30,3,1,0.8914728682170543,rand
20,30,2,0,0.7279250548136337,rand
20,30,0,3,0.6274666135140522,rand
20,31,1,2,0.9356607272434089,rand
20,31,3,1,0.8563408833963588,rand
20,31,2,3,0.703053852225123,rand
20,31,0,0,0.6447893569844789,rand
20,32,1,3,0.9637432631063204,rand
20,32,2,1,0.953248031496063,rand
20,32,0,0,0.8888081395348837,rand
20,32,3,2,0.18516789684044696,rand
20,33,1,0,0.9637545553038511,rand
20,33,2,1,0.902812241521919,rand
20,33,3,3,0.892271662763466,rand
20,33,0,2,0.8644622345979812,rand
20,34,1,0,0.9694767441860465,rand
20,34,3,3,0.8401858304297328,rand
20,34,0,1,0.7300497276817428,rand
20,34,2,2,0.6524064171122995,rand
20,35,1,1,0.956882255389718,rand
20,35,3,0,0.8909734513274337,rand
20,35,2,2,0.727614571092832,rand
20,35,0,3,0.6426731639401323,rand
20,36,1,0,0.9931428571428571,rand
20,36,2,1,0.9867768595041322,rand
20,36,0,3,0.9320214669051878,rand
20,36,3,2,0.2433189608001926,rand
20,37,3,3,0.8386598733981782,rand
20,37,2,1,0.7771019677996422,rand
20,37,1,2,0.7046207497820401,rand
20,37,0,0,0.6429173370106489,rand
20,38,0,0,0.8680164979377578,rand
20,38,3,3,0.8492806958849114,rand
20,38,1,1,0.7109013867488444,rand
20,38,2,2,0.7051997519709452,rand
20,39,1,2,0.9581735796444755,rand
20,39,3,3,0.9497536945812808,rand
20,39,2,0,0.8709321566464424,rand
20,39,0,1,0.8483370288248337,rand
20,40,1,3,0.941101152368758,rand
20,40,2,0,0.9376286353467561,rand
20,40,0,2,0.8195688225538972,rand
20,40,3,1,0.19078465916790893,rand
20,41,0,3,0.8680164979377578,rand
20,41,3,2,0.8492806958849114,rand
20,41,1,1,0.7109013867488444,rand
20,41,2,0,0.7051997519709452,rand
20,42,1,0,0.9516531815003496,rand
20,42,2,1,0.8588235294117647,rand
20,42,0,3,0.8243167089320935,rand
20,42,3,2,0.1806604791711634,rand
20,43,1,1,0.9931428571428571,rand
20,43,2,3,0.9867768595041322,rand
20,43,0,0,0.9320214669051878,rand
20,43,3,2,0.2433189608001926,rand
20,44,1,2,0.941101152368758,rand
20,44,2,1,0.9383275893343007,rand
20,44,0,3,0.8195688225538972,rand
20,44,3,0,0.19359443465690926,rand
20,45,1,1,0.9694767441860465,rand
20,45,3,2,0.8850743459439112,rand
20,45,0,3,0.7400128072508744,rand
20,45,2,0,0.6954809843400448,rand
20,46,1,2,0.9504919073310061,rand
20,46,2,1,0.9282956425813569,rand
20,46,0,3,0.8409188492915415,rand
20,46,3,0,0.1942436040044494,rand
20,47,1,2,0.9851902483481431,rand
20,47,2,1,0.886318261890781,rand
20,47,0,3,0.870946021770845,rand
20,47,3,0,0.2656790807143846,rand
20,48,1,0,0.9944482997918113,rand
20,48,0,3,0.8912343470483005,rand
20,48,2,1,0.8735212824765064,rand
20,48,3,2,0.2645974893469999,rand
20,49,1,0,0.9856115107913669,rand
20,49,0,2,0.9819324430479183,rand
20,49,2,1,0.9789609274366681,rand
20,49,3,3,0.9130974549968963,rand
20,50,3,2,0.8312945431337092,rand
20,50,0,3,0.7650232359382512,rand
20,50,2,1,0.7208293663387284,rand
20,50,1,0,0.6696370354270811,rand
20,51,3,1,0.852124456339913,rand
20,51,1,2,0.841987131527757,rand
20,51,2,3,0.812992125984252,rand
20,51,0,0,0.6837629550890247,rand
20,52,1,3,0.9544383346425765,rand
20,52,3,1,0.8645226065552533,rand
20,52,2,0,0.7102966841186736,rand
20,52,0,2,0.689177413733008,rand
20,53,1,0,0.9507299270072993,rand
20,53,3,2,0.8549511854951185,rand
20,53,2,1,0.706766917293233,rand
20,53,0,3,0.6612891009619026,rand
20,54,1,3,0.9516531815003496,rand
20,54,2,2,0.8588235294117647,rand
20,54,0,1,0.8243167089320935,rand
20,54,3,0,0.1806604791711634,rand
20,55,1,1,0.9356607272434089,rand
20,55,3,0,0.8563408833963588,rand
20,55,2,3,0.703053852225123,rand
20,55,0,2,0.6447893569844789,rand
20,56,1,2,0.9792663476874003,rand
20,56,3,0,0.8467019076074466,rand
20,56,2,3,0.8287198866320264,rand
20,56,0,1,0.6612085769980507,rand
20,57,1,1,0.981468023255814,rand
20,57,3,2,0.8904197252023339,rand
20,57,2,0,0.8570736434108527,rand
20,57,0,3,0.7421654878960382,rand
20,58,1,3,0.9393939393939394,rand
20,58,3,2,0.8914728682170543,rand
20,58,2,0,0.7279250548136337,rand
20,58,0,1,0.6274666135140522,rand
20,59,1,0,0.9545019157088123,rand
20,59,3,2,0.9410039675694325,rand
20,59,2,1,0.8735212824765064,rand
20,59,0,3,0.8666762859822523,rand
20,60,1,3,0.9575805184603299,rand
20,60,3,2,0.8690671031096563,rand
20,60,2,0,0.7090140100449379,rand
20,60,0,1,0.6985111662531017,rand
20,61,1,0,0.9686274509803922,rand
20,61,3,1,0.85415125055498,rand
20,61,0,3,0.7257880124122162,rand
20,61,2,2,0.7052878965922444,rand
20,62,1,0,0.9715795654726952,rand
20,62,3,3,0.8388945536373545,rand
20,62,0,2,0.7120530428605257,rand
20,62,2,1,0.6646837033933808,rand
20,63,1,1,0.9544383346425765,rand
20,63,3,2,0.8674051042881202,rand
20,63,2,3,0.7107743179939378,rand
20,63,0,0,0.689177413733008,rand
20,64,1,3,0.9824761904761905,rand
20,64,0,1,0.9166666666666666,rand
20,64,2,2,0.7504608294930876,rand
20,64,3,0,0.6431956668923493,rand
20,65,1,2,0.9552238805970149,rand
20,65,3,3,0.8916666666666667,rand
20,65,2,1,0.7269979657076431,rand
20,65,0,0,0.6408668730650154,rand
20,66,1,0,0.9715795654726952,rand
20,66,3,3,0.8388945536373545,rand
20,66,0,1,0.7120530428605257,rand
20,66,2,2,0.6646837033933808,rand
20,67,1,2,0.9883734586024663,rand
20,67,2,0,0.9384246301479409,rand
20,67,0,3,0.8900137482814648,rand
20,67,3,1,0.2712065958458855,rand
20,68,1,3,0.9599128540305011,rand
20,68,2,1,0.9043062200956937,rand
20,68,0,0,0.7387812942843647,rand
20,68,3,2,0.267751666793419,rand
20,69,1,0,0.9832380952380952,rand
20,69,0,1,0.9166666666666666,rand
20,69,2,3,0.7504608294930876,rand
20,69,3,2,0.646844383686489,rand
20,70,1,1,0.9983742040373933,rand
20,70,0,2,0.9972651222651223,rand
20,70,2,0,0.987934362934363,rand
20,70,3,3,0.26266069433097633,rand
20,71,3,2,0.8509653304070505,rand
20,71,1,1,0.7701149425287356,rand
20,71,0,0,0.7644320297951583,rand
20,71,2,3,0.6878048780487804,rand
20,72,1,3,0.9701492537313433,rand
20,72,3,0,0.85415125055498,rand
20,72,0,2,0.7257880124122162,rand
20,72,2,1,0.7046207497820401,rand
20,73,1,0,0.927007299270073,rand
20,73,3,2,0.8760995494529071,rand
20,73,0,3,0.7105024487574824,rand
20,73,2,1,0.6960565143521417,rand
20,74,1,0,0.9856115107913669,rand
20,74,0,3,0.9819324430479183,rand
20,74,2,1,0.9789609274366681,rand
20,74,3,2,0.9130974549968963,rand
20,75,3,2,0.8509653304070505,rand
20,75,1,0,0.7725095785440613,rand
20,75,0,1,0.7652375870943443,rand
20,75,2,3,0.6878048780487804,rand
20,76,1,0,0.9546840958605665,rand
20,76,3,3,0.8916666666666667,rand
20,76,2,1,0.727614571092832,rand
20,76,0,2,0.6426731639401323,rand
20,77,1,2,0.9824761904761905,rand
20,77,0,0,0.9166666666666666,rand
20,77,2,3,0.7504608294930876,rand
20,77,3,1,0.6431956668923493,rand
20,78,0,1,0.8680164979377578,rand
20,78,3,3,0.8492806958849114,rand
20,78,1,2,0.7109013867488444,rand
20,78,2,0,0.7051997519709452,rand
20,79,0,3,0.8680164979377578,rand
20,79,3,1,0.8492806958849114,rand
20,79,1,2,0.7109013867488444,rand
20,79,2,0,0.7051997519709452,rand
20,80,1,0,0.9546840958605665,rand
20,80,3,2,0.8916666666666667,rand
20,80,2,1,0.727614571092832,rand
20,80,0,3,0.6426731639401323,rand
20,81,1,1,0.9529411764705882,rand
20,81,3,3,0.8916666666666667,rand
20,81,2,2,0.727614571092832,rand
20,81,0,0,0.6408668730650154,rand
20,82,1,3,0.9599128540305011,rand
20,82,2,0,0.9043062200956937,rand
20,82,0,2,0.7387812942843647,rand
20,82,3,1,0.267751666793419,rand
20,83,1,2,0.9599128540305011,rand
20,83,2,1,0.9043062200956937,rand
20,83,0,0,0.7387812942843647,rand
20,83,3,3,0.267751666793419,rand
20,84,1,1,0.9734251968503937,rand
20,84,3,0,0.8844603672189879,rand
20,84,0,2,0.7400128072508744,rand
20,84,2,3,0.6988935243968801,rand
20,85,1,2,0.948905109489051,rand
20,85,3,0,0.8549511854951185,rand
20,85,2,3,0.706766917293233,rand
20,85,0,1,0.6589854855603771,rand
20,86,1,3,0.9544383346425765,rand
20,86,3,1,0.8674051042881202,rand
20,86,2,2,0.7107743179939378,rand
20,86,0,0,0.689177413733008,rand
20,87,1,3,0.9544383346425765,rand
20,87,3,2,0.8645226065552533,rand
20,87,2,1,0.7102966841186736,rand
20,87,0,0,0.689177413733008,rand
20,88,3,0,0.841593330245484,rand
20,88,2,1,0.7771019677996422,rand
20,88,1,3,0.7046207497820401,rand
20,88,0,2,0.6428240204034315,rand
20,89,1,2,0.9575805184603299,rand
20,89,3,1,0.8690671031096563,rand
20,89,2,0,0.7090140100449379,rand
20,89,0,3,0.6985111662531017,rand
20,90,1,3,0.95119825708061,rand
20,90,3,1,0.8549511854951185,rand
20,90,2,0,0.706255166712593,rand
20,90,0,2,0.6589854855603771,rand
20,91,0,0,0.8680164979377578,rand
20,91,3,2,0.852124456339913,rand
20,91,1,1,0.7109013867488444,rand
20,91,2,3,0.7052669230081373,rand
20,92,0,2,0.8680164979377578,rand
20,92,3,1,0.8492806958849114,rand
20,92,1,3,0.7109013867488444,rand
20,92,2,0,0.7051997519709452,rand
20,93,1,0,0.9616557734204793,rand
20,93,2,2,0.9043062200956937,rand
20,93,0,1,0.7427203065134099,rand
20,93,3,3,0.267751666793419,rand
20,94,1,2,0.9599128540305011,rand
20,94,2,0,0.9043062200956937,rand
20,94,0,1,0.7387812942843647,rand
20,94,3,3,0.267751666793419,rand
20,95,1,2,0.9724409448818898,rand
20,95,3,1,0.8844603672189879,rand
20,95,0,3,0.7400128072508744,rand
20,95,2,0,0.6954809843400448,rand
20,96,1,0,0.9575805184603299,rand
20,96,3,2,0.8717948717948718,rand
20,96,2,3,0.7094172319854709,rand
20,96,0,1,0.6985111662531017,rand
20,97,1,2,0.9591516103692066,rand
20,97,3,1,0.8909734513274337,rand
20,97,2,0,0.7269979657076431,rand
20,97,0,3,0.6426731639401323,rand
20,98,1,3,0.9701492537313433,rand
20,98,3,1,0.85415125055498,rand
20,98,0,2,0.7257880124122162,rand
20,98,2,0,0.7046207497820401,rand
20,99,1,3,0.9575805184603299,rand
20,99,3,1,0.8717948717948718,rand
20,99,2,2,0.7094172319854709,rand
20,99,0,0,0.6985111662531017,rand
20,100,1,3,0.9575805184603299,rand
20,100,3,2,0.8690671031096563,rand
20,100,2,1,0.7090140100449379,rand
20,100,0,0,0.6985111662531017,rand
20,101,1,3,0.9575805184603299,rand
20,101,3,0,0.8717948717948718,rand
20,101,2,2,0.7094172319854709,rand
20,101,0,1,0.6985111662531017,rand
20,102,0,3,0.8680164979377578,rand
20,102,3,0,0.852124456339913,rand
20,102,1,2,0.7109013867488444,rand
20,102,2,1,0.7052669230081373,rand
20,103,0,0,0.8680164979377578,rand
20,103,3,1,0.852124456339913,rand
20,103,1,3,0.7109013867488444,rand
20,103,2,2,0.7052669230081373,rand
20,104,1,1,0.956882255389718,rand
20,104,3,2,0.8916666666666667,rand
20,104,2,0,0.7269979657076431,rand
20,104,0,3,0.6426731639401323,rand
20,105,1,3,0.9575805184603299,rand
20,105,3,1,0.8909734513274337,rand
20,105,2,0,0.7269979657076431,rand
20,105,0,2,0.6408668730650154,rand
20,106,1,2,0.9552238805970149,rand
20,106,3,3,0.8916666666666667,rand
20,106,2,0,0.7269979657076431,rand
20,106,0,1,0.6408668730650154,rand
20,107,3,0,0.8328151314937168,rand
20,107,0,3,0.712442396313364,rand
20,107,1,1,0.7000188312095914,rand
20,107,2,2,0.6788370520622042,rand
20,108,3,1,0.8328151314937168,rand
20,108,0,0,0.7133995037220844,rand
20,108,1,3,0.7000188312095914,rand
20,108,2,2,0.6793261415693809,rand
20,109,1,1,0.956882255389718,rand
20,109,3,3,0.8916666666666667,rand
20,109,2,0,0.7269979657076431,rand
20,109,0,2,0.6426731639401323,rand
20,110,1,2,0.9529411764705882,rand
20,110,3,1,0.8549511854951185,rand
20,110,2,0,0.706255166712593,rand
20,110,0,3,0.6612891009619026,rand
20,111,1,1,0.9575805184603299,rand
20,111,3,0,0.8717948717948718,rand
20,111,2,3,0.7094172319854709,rand
20,111,0,2,0.6985111662531017,rand
20,112,1,3,0.9393939393939394,rand
20,112,3,2,0.8914728682170543,rand
20,112,2,1,0.7279250548136337,rand
20,112,0,0,0.6274666135140522,rand
20,113,1,3,0.9544383346425765,rand
20,113,3,2,0.8645226065552533,rand
20,113,2,0,0.7102966841186736,rand
20,113,0,1,0.689177413733008,rand
20,114,1,2,0.9616557734204793,rand
20,114,2,0,0.9043062200956937,rand
20,114,0,3,0.7427203065134099,rand
20,114,3,1,0.267751666793419,rand
20,115,1,1,0.9575805184603299,rand
20,115,3,0,0.8717948717948718,rand
20,115,2,2,0.7094172319854709,rand
20,115,0,3,0.6985111662531017,rand
20,116,2,1,1.0,rand
20,116,0,0,1.0,rand
20,116,1,2,1.0,rand
20,116,3,3,0.9875776397515528,rand
21,22,1,3,0.7137624709580429,rand
21,22,0,2,0.7097954206747054,rand
21,22,2,1,0.6989849231228542,rand
21,22,3,0,0.6384414153930883,rand
21,23,3,1,0.846875751985241,rand
21,23,2,0,0.6850916821684826,rand
21,23,1,3,0.654590570719603,rand
21,23,0,2,0.6355866355866356,rand
21,24,2,2,0.9774581365392873,rand
21,24,1,1,0.8275184275184275,rand
21,24,0,0,0.8262857142857143,rand
21,24,3,3,0.32646706586826346,rand
21,25,2,3,0.968303617975185,rand
21,25,0,0,0.8259518259518259,rand
21,25,1,1,0.7591492023772286,rand
21,25,3,2,0.22768871292269746,rand
21,26,2,1,0.9688453159041395,rand
21,26,0,0,0.8141622713500168,rand
21,26,1,2,0.7116921826310798,rand
21,26,3,3,0.32515508253020436,rand
21,27,1,3,0.815805109922757,rand
21,27,2,0,0.7665517866860149,rand
21,27,3,2,0.6987514518002322,rand
21,27,0,1,0.6551470588235294,rand
21,28,2,1,0.9971814445096888,rand
21,28,0,2,0.9884020618556701,rand
21,28,1,3,0.9880149812734083,rand
21,28,3,0,0.33188600299992105,rand
21,29,2,0,0.9566260035449901,rand
21,29,0,2,0.872393736017897,rand
21,29,1,3,0.7546666666666667,rand
21,29,3,1,0.2509286412512219,rand
21,30,2,2,0.9447415329768271,rand
21,30,0,0,0.7468982630272953,rand
21,30,3,3,0.6822393061304948,rand
21,30,1,1,0.6778518348272428,rand
21,31,2,2,0.9407401435136661,rand
21,31,3,1,0.8780350084697911,rand
21,31,0,3,0.7273346966598501,rand
21,31,1,0,0.6037296037296037,rand
21,32,2,3,0.9633153269370314,rand
21,32,0,1,0.8413202158045066,rand
21,32,1,0,0.7808539944903581,rand
21,32,3,2,0.24811354653251885,rand
21,33,2,0,0.9620689655172414,rand
21,33,3,3,0.918918918918919,rand
21,33,1,2,0.8929199832425639,rand
21,33,0,1,0.8535031847133758,rand
21,34,2,0,0.9833907480314961,rand
21,34,3,3,0.8509333622747992,rand
21,34,0,1,0.7336463730569949,rand
21,34,1,2,0.664,rand
21,35,2,1,0.9691392660756368,rand
21,35,0,2,0.7432375316990701,rand
21,35,1,0,0.7100407637845956,rand
21,35,3,3,0.6832742232940843,rand
21,36,2,0,0.9817726133515607,rand
21,36,0,1,0.849645390070922,rand
21,36,1,3,0.8419331395348837,rand
21,36,3,2,0.27663188327234944,rand
21,37,3,3,0.8463901689708141,rand
21,37,0,1,0.7897574123989218,rand
21,37,2,0,0.7050862521714539,rand
21,37,1,2,0.6768916155419223,rand
21,38,1,0,0.8739393939393939,rand
21,38,3,3,0.8603882693102024,rand
21,38,2,2,0.7097490744549568,rand
21,38,0,1,0.6613722486495203,rand
21,39,3,3,0.9843577475156422,rand
21,39,2,2,0.9717032468710322,rand
21,39,1,1,0.9009324009324009,rand
21,39,0,0,0.8804864566058596,rand
21,40,2,3,0.9562310030395137,rand
21,40,0,0,0.8823529411764706,rand
21,40,1,2,0.8054054054054054,rand
21,40,3,1,0.2522877079460125,rand
21,41,1,3,0.8739393939393939,rand
21,41,3,2,0.8603882693102024,rand
21,41,2,0,0.7097490744549568,rand
21,41,0,1,0.6613722486495203,rand
21,42,2,0,0.9435049598488428,rand
21,42,1,3,0.858255033557047,rand
21,42,0,1,0.8300550747442959,rand
21,42,3,2,0.23898781630740393,rand
21,43,2,1,0.9817726133515607,rand
21,43,0,3,0.849645390070922,rand
21,43,1,0,0.8419331395348837,rand
21,43,3,2,0.27663188327234944,rand
21,44,2,2,0.9562310030395137,rand
21,44,0,1,0.8826109391124871,rand
21,44,1,3,0.8054054054054054,rand
21,44,3,0,0.2546538860854239,rand
21,45,2,1,0.9870016247969003,rand
21,45,0,3,0.7496871088861077,rand
21,45,1,2,0.7122752420470263,rand
21,45,3,0,0.6946581003227461,rand
21,46,2,2,0.9549577729121052,rand
21,46,0,1,0.8720529801324504,rand
21,46,1,3,0.7546666666666667,rand
21,46,3,0,0.2509286412512219,rand
21,47,2,2,1.0,rand
21,47,1,3,1.0,rand
21,47,0,1,1.0,rand
21,47,3,0,0.38218253185715223,rand
21,48,2,0,0.9971814445096888,rand
21,48,0,1,0.9884020618556701,rand
21,48,1,3,0.9880149812734083,rand
21,48,3,2,0.33188600299992105,rand
21,49,2,0,0.9622709958280428,rand
21,49,3,3,0.9178281420433887,rand
21,49,0,1,0.853763440860215,rand
21,49,1,2,0.8518647612408504,rand
21,50,3,2,0.8705094561578137,rand
21,50,1,3,0.8263835711799513,rand
21,50,0,1,0.749034749034749,rand
21,50,2,0,0.6800695500978048,rand
21,51,3,1,0.8563870197525505,rand
21,51,2,2,0.8134094927240582,rand
21,51,0,3,0.8023276318109681,rand
21,51,1,0,0.6623880597014925,rand
