Solution 1,Solution 2,Cluster 1,Cluster 2,Jaccard Similarity
12,116,1,1,0.0
13,14,0,1,0.4042857142857143
13,14,1,3,0.3492407809110629
13,14,2,0,0.26614173228346455
13,14,3,2,0.12519440124416797
13,15,0,0,0.39826551034022684
13,15,1,1,0.2613418530351438
13,15,2,3,0.22118742724097787
13,15,3,2,0.1865771812080537
13,16,3,1,0.704653371320038
13,16,0,2,0.5617088607594937
13,16,2,3,0.5236051502145923
13,16,1,0,0.4885964912280702
13,17,3,3,0.6175869120654397
13,17,0,2,0.4443614637789395
13,17,1,1,0.31933381607530775
13,17,2,0,0.29731993299832493
13,18,3,2,0.6534749034749034
13,18,0,3,0.4485349361382419
13,18,1,1,0.31207801950487624
13,18,2,0,0.2972270363951473
13,19,3,3,0.6175869120654397
13,19,0,1,0.44510828976848393
13,19,1,2,0.31956521739130433
13,19,2,0,0.29731993299832493
13,20,3,1,0.7032863849765258
13,20,0,3,0.603060306030603
13,20,2,2,0.5300970873786408
13,20,1,0,0.515017667844523
13,21,3,2,0.6881616939364774
13,21,0,3,0.5655487804878049
13,21,1,1,0.49955317247542447
13,21,2,0,0.4271151885830785
13,22,0,3,0.4325916230366492
13,22,1,0,0.24416909620991253
13,22,3,1,0.19165085388994307
13,22,2,2,0.1864951768488746
13,23,0,1,0.4071573261309926
13,23,2,0,0.23193010325655283
13,23,1,3,0.21466314398943198
13,23,3,2,0.09111969111969112
13,24,3,2,0.7109375
13,24,0,3,0.6282642089093702
13,24,2,0,0.5470899470899471
13,24,1,1,0.47248576850094876
13,25,3,3,0.7189605389797883
13,25,0,2,0.6196111580726965
13,25,2,0,0.5460251046025104
13,25,1,1,0.5030837004405286
13,26,3,1,0.6839959225280327
13,26,0,3,0.5674074074074074
13,26,2,0,0.5074478649453823
13,26,1,2,0.30718954248366015
13,27,0,1,0.4226231783483692
13,27,1,3,0.3586880669923238
13,27,2,2,0.23854660347551343
13,27,3,0,0.11561181434599156
13,28,3,1,0.6994485294117647
13,28,0,0,0.5580286168521462
13,28,1,3,0.4981949458483754
13,28,2,2,0.4113545816733068
13,29,3,0,0.699502487562189
13,29,0,1,0.6296914095079232
13,29,2,2,0.5788461538461539
13,29,1,3,0.5389105058365758
13,30,3,2,0.6558265582655827
13,30,0,1,0.5106907894736842
13,30,2,0,0.3602811950790861
13,30,1,3,0.24274013402829486
13,31,3,2,0.6508928571428572
13,31,0,1,0.42451420029895365
13,31,2,3,0.31443755535872453
13,31,1,0,0.22710349962769918
13,32,3,3,0.7150442477876107
13,32,0,2,0.6190075693860387
13,32,2,1,0.5093360995850622
13,32,1,0,0.4667913938260056
13,33,3,0,0.7011278195488722
13,33,1,2,0.562242374278648
13,33,2,1,0.5235404896421846
13,33,0,3,0.39803220035778175
13,34,3,0,0.6776595744680851
13,34,0,3,0.4046941678520626
13,34,1,1,0.2864516129032258
13,34,2,2,0.14615384615384616
13,35,3,1,0.654308617234469
13,35,0,0,0.5157232704402516
13,35,2,2,0.33837111670864817
13,35,1,3,0.27057079318013344
13,36,3,0,0.7182425978987583
13,36,0,2,0.621962196219622
13,36,1,3,0.5452946350043976
13,36,2,1,0.49657198824681686
13,37,0,3,0.3977272727272727
13,37,1,2,0.2613418530351438
13,37,2,1,0.22118742724097787
13,37,3,0,0.18674698795180722
13,38,0,3,0.4247422680412371
13,38,1,0,0.3159851301115242
13,38,2,2,0.25325172149961744
13,38,3,1,0.20383036935704515
13,39,3,2,0.7622714148219442
13,39,1,1,0.6484581497797357
13,39,0,3,0.5454545454545454
13,39,2,0,0.5210420841683366
13,40,3,3,0.7004008016032064
13,40,0,1,0.6240725474031328
13,40,2,0,0.5763358778625954
13,40,1,2,0.505283381364073
13,41,0,2,0.4247422680412371
13,41,1,3,0.313780260707635
13,41,2,0,0.25535168195718655
13,41,3,1,0.20451436388508892
13,42,3,0,0.9596774193548387
13,42,0,2,0.945417095777549
13,42,1,3,0.8947368421052632
13,42,2,1,0.7645600991325898
13,43,3,1,0.7182425978987583
13,43,0,2,0.621962196219622
13,43,1,0,0.5448154657293497
13,43,2,3,0.49559255631733595
13,44,3,2,0.7004008016032064
13,44,0,0,0.6248969497114591
13,44,2,1,0.5768863419293219
13,44,1,3,0.505283381364073
13,45,3,1,0.6840981856990395
13,45,0,2,0.49140625
13,45,1,3,0.305484693877551
13,45,2,0,0.16237113402061856
13,46,3,2,0.6982071713147411
13,46,0,0,0.6305254378648875
13,46,2,1,0.5777351247600768
13,46,1,3,0.5389105058365758
13,47,3,2,0.6875
13,47,0,0,0.5642585551330799
13,47,1,3,0.49821109123434704
13,47,2,1,0.4260958205912334
13,48,3,0,0.6988062442607897
13,48,0,2,0.5593625498007968
13,48,1,3,0.4981949458483754
13,48,2,1,0.41194029850746267
13,49,3,0,0.6756272401433692
13,49,1,2,0.5064599483204134
13,49,2,1,0.48465703971119134
13,49,0,3,0.4240561896400351
13,50,0,2,0.39846475924633634
13,50,1,3,0.3553299492385787
13,50,2,0,0.24178403755868544
13,50,3,1,0.06519742883379247
13,51,0,1,0.4182825484764543
13,51,3,2,0.35178696566222845
13,51,2,3,0.23234624145785876
13,51,1,0,0.1673052362707535
13,52,3,3,0.6265182186234818
13,52,0,1,0.45210199862164024
13,52,2,0,0.25751421608448416
13,52,1,2,0.2490392006149116
13,53,3,0,0.6542713567839196
13,53,0,2,0.43397573162027125
13,53,2,1,0.29545454545454547
13,53,1,3,0.25129342202512933
13,54,3,3,0.9607843137254902
13,54,0,0,0.9474768280123584
13,54,1,1,0.8947368421052632
13,54,2,2,0.7655086848635235
13,55,3,1,0.6503122212310437
13,55,0,0,0.4252615844544096
13,55,2,3,0.31443755535872453
13,55,1,2,0.22744220730797912
13,56,3,2,0.6854460093896714
13,56,0,0,0.43902439024390244
13,56,2,3,0.36313868613138683
13,56,1,1,0.1951048951048951
13,57,3,1,0.7002997002997003
13,57,0,2,0.5102040816326531
13,57,2,0,0.3516597510373444
13,57,1,3,0.341329677861549
13,58,3,3,0.6564195298372514
13,58,0,2,0.5098684210526315
13,58,2,0,0.3602811950790861
13,58,1,1,0.24237918215613383
13,59,2,1,0.8893280632411067
13,59,3,0,0.8803879310344828
13,59,1,3,0.8662790697674418
13,59,0,2,0.6881516587677725
13,60,3,3,0.6195219123505976
13,60,0,2,0.47771173848439824
13,60,1,1,0.29316960859554875
13,60,2,0,0.266560255387071
13,61,3,0,0.6532180595581172
13,61,0,1,0.4486121530382596
13,61,1,3,0.3122648607975922
13,61,2,2,0.2953953084274544
13,62,3,0,0.6747967479674797
13,62,0,3,0.424310216256525
13,62,1,2,0.25516795865633074
13,62,2,1,0.1588628762541806
13,63,3,1,0.6258847320525783
13,63,0,2,0.45147969717825187
13,63,2,3,0.2569331158238173
13,63,1,0,0.25019186492709133
13,64,3,3,0.6748717948717948
13,64,0,2,0.5326774420238932
13,64,1,1,0.40271132376395535
13,64,2,0,0.1546572934973638
13,65,3,2,0.6506506506506506
13,65,0,3,0.5141732283464567
13,65,2,1,0.33752093802345057
13,65,1,0,0.27071005917159763
13,66,3,0,0.6747967479674797
13,66,0,3,0.424310216256525
13,66,1,1,0.25629438347320854
13,66,2,2,0.15829145728643215
13,67,3,2,0.7099609375
13,67,0,1,0.6293169608595549
13,67,2,0,0.5470899470899471
13,67,1,3,0.47058823529411764
13,68,3,3,0.6826530612244898
13,68,0,2,0.5677276091783864
13,68,2,1,0.5079522862823062
13,68,1,0,0.30775510204081635
13,69,3,0,0.6762295081967213
13,69,0,3,0.5323488045007032
13,69,1,1,0.40271132376395535
13,69,2,2,0.1547933157431838
13,70,3,1,0.7034146341463414
13,70,0,3,0.6218553459119497
13,70,2,0,0.5560298826040555
13,70,1,2,0.49079189686924496
13,71,0,2,0.4222222222222222
13,71,1,0,0.3583855254001392
13,71,2,3,0.23873517786561266
13,71,3,1,0.11486486486486487
13,72,3,3,0.6534749034749034
13,72,0,0,0.4486121530382596
13,72,1,2,0.3123123123123123
13,72,2,1,0.2966175195143105
13,73,3,0,0.5383123181377304
13,73,0,2,0.4796511627906977
13,73,1,3,0.2768627450980392
13,73,2,1,0.24961832061068703
13,74,3,0,0.6756272401433692
13,74,1,3,0.506896551724138
13,74,2,1,0.48465703971119134
13,74,0,2,0.4236842105263158
13,75,0,2,0.4222222222222222
13,75,1,1,0.3579387186629526
13,75,2,3,0.23873517786561266
13,75,3,0,0.11561181434599156
13,76,3,0,0.6536536536536537
13,76,0,3,0.5141732283464567
13,76,2,1,0.33752093802345057
13,76,1,2,0.27037037037037037
13,77,3,2,0.6752049180327869
13,77,0,3,0.5323488045007032
13,77,1,0,0.40271132376395535
13,77,2,1,0.1546572934973638
13,78,0,3,0.4247422680412371
13,78,1,1,0.3159851301115242
13,78,2,0,0.25535168195718655
13,78,3,2,0.20438957475994513
13,79,0,1,0.4254295532646048
13,79,1,3,0.313780260707635
13,79,2,0,0.25535168195718655
13,79,3,2,0.20465434633812457
13,80,3,0,0.6536536536536537
13,80,0,2,0.5149606299212598
13,80,2,1,0.33752093802345057
13,80,1,3,0.27057079318013344
13,81,3,1,0.6526526526526526
13,81,0,3,0.5141732283464567
13,81,2,2,0.33808724832214765
13,81,1,0,0.27071005917159763
13,82,3,3,0.6826530612244898
13,82,0,1,0.5677276091783864
13,82,2,0,0.5074478649453823
13,82,1,2,0.3069387755102041
13,83,3,2,0.6829765545361876
13,83,0,3,0.5674074074074074
13,83,2,1,0.5079522862823062
13,83,1,0,0.30775510204081635
13,84,3,1,0.6858974358974359
13,84,0,0,0.49296875
13,84,1,2,0.305484693877551
13,84,2,3,0.16265060240963855
13,85,3,2,0.6532663316582915
13,85,0,0,0.43304843304843305
13,85,2,3,0.29535864978902954
13,85,1,1,0.25092250922509224
13,86,3,3,0.6265182186234818
13,86,0,1,0.4521679284239504
13,86,2,2,0.2569331158238173
13,86,1,0,0.25019186492709133
13,87,3,3,0.6265182186234818
13,87,0,2,0.45241379310344826
13,87,2,1,0.25711960943856793
13,87,1,0,0.25019186492709133
13,88,0,0,0.39826551034022684
13,88,1,3,0.2616762635956494
13,88,2,1,0.22067363530778164
13,88,3,2,0.1865771812080537
13,89,3,2,0.6215139442231076
13,89,0,1,0.4773570898292502
13,89,1,3,0.29285165257494233
13,89,2,0,0.266560255387071
13,90,3,3,0.6512562814070352
13,90,0,1,0.43397573162027125
13,90,2,0,0.2949579831932773
13,90,1,2,0.2511078286558346
13,91,0,2,0.4248455730954015
13,91,1,0,0.3159851301115242
13,91,2,3,0.25383435582822084
13,91,3,1,0.20383036935704515
13,92,0,1,0.4254295532646048
13,92,1,2,0.3159851301115242
13,92,2,0,0.25535168195718655
13,92,3,3,0.20452985586822237
13,93,3,0,0.6839959225280327
13,93,0,3,0.5674074074074074
13,93,2,2,0.5079522862823062
13,93,1,1,0.30800653594771243
13,94,3,2,0.6829765545361876
13,94,0,3,0.5674074074074074
13,94,2,0,0.5074478649453823
13,94,1,1,0.3069387755102041
13,95,3,2,0.6848290598290598
13,95,0,1,0.4921875
13,95,1,3,0.305484693877551
13,95,2,0,0.16237113402061856
13,96,3,0,0.6208955223880597
13,96,0,2,0.47700296735905046
13,96,1,1,0.29438893159108376
13,96,2,3,0.2664
13,97,3,2,0.6523046092184369
13,97,0,1,0.515748031496063
13,97,2,0,0.33695652173913043
13,97,1,3,0.27057079318013344
13,98,3,3,0.6534749034749034
13,98,0,1,0.4492862509391435
13,98,1,2,0.3123123123123123
13,98,2,0,0.2972270363951473
13,99,3,3,0.6195219123505976
13,99,0,1,0.47774480712166173
13,99,1,0,0.29393706830391403
13,99,2,2,0.2664
13,100,3,3,0.6195219123505976
13,100,0,2,0.47771173848439824
13,100,1,0,0.29393706830391403
13,100,2,1,0.26677316293929715
13,101,3,3,0.6195219123505976
13,101,0,0,0.47739065974796147
13,101,1,1,0.29316960859554875
13,101,2,2,0.2664
13,102,0,0,0.425531914893617
13,102,1,3,0.313780260707635
13,102,2,1,0.25593869731800767
13,102,3,2,0.20465434633812457
13,103,0,1,0.425531914893617
13,103,1,0,0.3159851301115242
13,103,2,2,0.25593869731800767
13,103,3,3,0.20452985586822237
13,104,3,1,0.6516516516516516
13,104,0,2,0.5149606299212598
13,104,2,0,0.33695652173913043
13,104,1,3,0.27057079318013344
13,105,3,3,0.6513026052104208
13,105,0,1,0.515748031496063
13,105,2,0,0.33695652173913043
13,105,1,2,0.27037037037037037
13,106,3,2,0.6506506506506506
13,106,0,3,0.5141732283464567
13,106,2,0,0.33695652173913043
13,106,1,1,0.2701702442635085
13,107,0,0,0.4063342318059299
13,107,2,2,0.23089171974522293
13,107,1,1,0.21409749670619235
13,107,3,3,0.09126063418406806
13,108,0,1,0.4063342318059299
13,108,2,2,0.23162939297124602
13,108,1,3,0.21466314398943198
13,108,3,0,0.09237875288683603
13,109,3,1,0.6516516516516516
13,109,0,3,0.5141732283464567
13,109,2,0,0.33695652173913043
13,109,1,2,0.27037037037037037
13,110,3,2,0.6522613065326633
13,110,0,1,0.43397573162027125
13,110,2,0,0.2949579831932773
13,110,1,3,0.25129342202512933
13,111,3,1,0.6215139442231076
13,111,0,0,0.47739065974796147
13,111,1,2,0.29362029208301305
13,111,2,3,0.2664
13,112,3,3,0.6564195298372514
13,112,0,2,0.5098684210526315
13,112,2,1,0.3609154929577465
13,112,1,0,0.24294205052005943
13,113,3,3,0.6265182186234818
13,113,0,2,0.45241379310344826
13,113,2,0,0.25751421608448416
13,113,1,1,0.24980784012298232
13,114,3,2,0.6836734693877551
13,114,0,1,0.5677276091783864
13,114,2,0,0.5074478649453823
13,114,1,3,0.30718954248366015
13,115,3,1,0.6215139442231076
13,115,0,0,0.47739065974796147
13,115,1,3,0.29285165257494233
13,115,2,2,0.26618705035971224
13,116,0,0,0.28065078442765834
13,116,2,2,0.0014265335235378032
13,116,3,1,0.0
14,15,1,0,0.8018628281117697
14,15,0,2,0.7328897338403042
14,15,2,1,0.49772520473157417
14,15,3,3,0.09965928449744463
14,16,1,2,0.5266362252663622
14,16,3,0,0.2987897125567322
14,16,0,3,0.2823343848580442
14,16,2,1,0.1704718417047184
14,17,1,2,0.7230499561787905
14,17,0,0,0.6794258373205742
14,17,2,1,0.4690265486725664
14,17,3,3,0.16911250873515024
14,18,1,3,0.7132867132867133
14,18,0,0,0.640655105973025
14,18,2,1,0.4295774647887324
14,18,3,2,0.1752442996742671
14,19,1,1,0.7239263803680982
14,19,0,0,0.6794258373205742
14,19,2,2,0.46948818897637795
14,19,3,3,0.16911250873515024
14,20,1,3,0.383969465648855
14,20,3,0,0.3428792569659443
14,20,0,2,0.24181184668989547
14,20,2,1,0.17155756207674944
14,21,1,3,0.4047138047138047
14,21,3,1,0.364951768488746
14,21,0,0,0.1817512877115526
14,21,2,2,0.13753799392097266
14,22,1,3,0.7230411171450737
14,22,0,1,0.6860869565217391
14,22,3,0,0.34501557632398755
14,22,2,2,0.1362088535754824
14,23,1,1,0.8085470085470086
14,23,0,0,0.7174975562072337
14,23,2,3,0.4741463414634146
14,23,3,2,0.17683881064162754
14,24,1,3,0.4986072423398329
14,24,3,1,0.32211942809083266
14,24,0,0,0.2950310559006211
14,24,2,2,0.15
14,25,1,2,0.4198250728862974
14,25,3,1,0.28041543026706234
14,25,0,0,0.2614232209737828
14,25,2,3,0.16009104704097116
14,26,1,3,0.4885654885654886
14,26,0,0,0.3150266971777269
14,26,3,2,0.2949640287769784
14,26,2,1,0.11510791366906475
14,27,1,1,0.8858695652173914
14,27,0,2,0.842159916926272
14,27,3,3,0.7422497785651019
14,27,2,0,0.3083538083538084
14,28,1,0,0.3949579831932773
14,28,3,3,0.36696501220504474
14,28,0,2,0.17184115523465704
14,28,2,1,0.15278783490224476
14,29,1,1,0.41755888650963596
14,29,0,2,0.31156848828956707
14,29,3,3,0.2961165048543689
14,29,2,0,0.1248062015503876
14,30,1,1,0.4728132387706856
14,30,0,0,0.45560165975103734
14,30,2,3,0.26988636363636365
14,30,3,2,0.22236340533672172
14,31,1,1,0.5692307692307692
14,31,0,3,0.54337899543379
14,31,2,0,0.2753623188405797
14,31,3,2,0.22707147375079065
14,32,1,2,0.33038749150237934
14,32,3,0,0.26332537788385046
14,32,0,1,0.21684981684981686
14,32,2,3,0.12894560107454667
14,33,3,2,0.3524011299435028
14,33,0,1,0.2493150684931507
14,33,1,3,0.1849925705794948
14,33,2,0,0.13274981765134938
14,34,1,3,0.5216072782410918
14,34,0,1,0.37647877522616563
14,34,2,2,0.2313060817547358
14,34,3,0,0.15512465373961218
14,35,1,0,0.4826021180030257
14,35,0,2,0.47058823529411764
14,35,2,3,0.26
14,35,3,1,0.15824468085106383
14,36,1,2,0.395738203957382
14,36,3,3,0.32909498878085264
14,36,0,1,0.21940928270042195
14,36,2,0,0.16114457831325302
14,37,1,3,0.8037383177570093
14,37,0,0,0.7376425855513308
14,37,2,2,0.49772520473157417
14,37,3,1,0.09965928449744463
14,38,1,3,0.8481123792800702
14,38,0,2,0.8311817279046674
14,38,2,1,0.5623700623700624
14,38,3,0,0.31141552511415527
14,39,3,1,0.3335684062059238
14,39,1,3,0.3071593533487298
14,39,0,0,0.21152494729444835
14,39,2,2,0.1397538015930485
14,40,1,1,0.4269422665716322
14,40,0,0,0.33765298776097913
14,40,3,2,0.31374172185430466
14,40,2,3,0.11282843894899536
14,41,1,2,0.8481123792800702
14,41,0,0,0.8351539225422046
14,41,2,1,0.5683003128258602
14,41,3,3,0.31164069660861593
14,42,1,2,0.4001457725947522
14,42,3,3,0.32958538299367535
14,42,0,1,0.2704598597038192
14,42,2,0,0.1298904538341158
14,43,1,2,0.395738203957382
14,43,3,0,0.3298429319371728
14,43,0,3,0.21956368754398312
14,43,2,1,0.16114457831325302
14,44,1,0,0.42663817663817666
14,44,0,1,0.3369330453563715
14,44,3,3,0.31374172185430466
14,44,2,2,0.11282843894899536
14,45,1,2,0.45175766641735227
14,45,0,3,0.36308724832214767
14,45,2,0,0.23833167825223436
14,45,3,1,0.1494490358126722
14,46,1,0,0.4182726623840114
14,46,0,1,0.3129879347054649
14,46,3,3,0.2961165048543689
14,46,2,2,0.1250971250971251
14,47,1,0,0.40389784946236557
14,47,3,3,0.3647342995169082
14,47,0,1,0.18101545253863136
14,47,2,2,0.13743356112376615
14,48,1,2,0.39383321653819203
14,48,3,3,0.36696501220504474
14,48,0,1,0.17159336697909156
14,48,2,0,0.15351194786386677
14,49,3,2,0.3231114435302917
14,49,0,1,0.23812709030100335
14,49,1,3,0.19078473722102232
14,49,2,0,0.13832039520112915
14,50,1,2,0.8260089686098655
14,50,0,0,0.8111111111111111
14,50,3,3,0.7443365695792881
14,50,2,1,0.12875
14,51,1,1,0.662669864108713
14,51,0,0,0.6339044183949504
14,51,3,2,0.30659767141009053
14,51,2,3,0.12572087658592848
14,52,1,1,0.6082706766917293
14,52,0,0,0.5801801801801801
14,52,2,2,0.2753195673549656
14,52,3,3,0.17590027700831026
14,53,1,2,0.603299293008641
14,53,0,1,0.5622202327663384
14,53,3,3,0.2679496669133975
14,53,2,0,0.13387755102040816
14,54,1,0,0.40058266569555717
14,54,3,1,0.32958538299367535
14,54,0,2,0.2706708268330733
14,54,2,3,0.12999216914643696
14,55,1,0,0.5687702265372169
14,55,0,3,0.54337899543379
14,55,2,2,0.2746615087040619
14,55,3,1,0.22692793931731986
14,56,1,0,0.43928035982008995
14,56,0,1,0.2874524714828897
14,56,3,2,0.18244514106583073
14,56,2,3,0.17826825127334464
14,57,1,2,0.42878013148283417
14,57,0,3,0.3000669792364367
14,57,2,0,0.193419740777667
14,57,3,1,0.17342931937172776
14,58,1,2,0.47318611987381703
14,58,0,0,0.45560165975103734
14,58,2,1,0.27178030303030304
14,58,3,3,0.22250476795931343
14,59,3,3,0.35988819007686934
14,59,1,2,0.34196891191709844
14,59,0,1,0.2605687932359723
14,59,2,0,0.12217194570135746
14,60,1,2,0.6592775041050903
14,60,0,0,0.6080717488789238
14,60,3,1,0.3135593220338983
14,60,2,3,0.12029459901800327
14,61,1,1,0.712914485165794
14,61,0,2,0.638030888030888
14,61,2,3,0.42885973763874874
14,61,3,0,0.17662337662337663
14,62,1,3,0.5931091058244463
14,62,0,2,0.39941902687000724
14,62,2,1,0.34312696747114374
14,62,3,0,0.16868279569892472
14,63,1,2,0.6061515378844711
14,63,0,3,0.5781391147244805
14,63,2,0,0.2754901960784314
14,63,3,1,0.17577854671280277
14,64,1,2,0.5064669843430906
14,64,3,1,0.26170212765957446
14,64,2,0,0.2505175983436853
14,64,0,3,0.18041958041958042
14,65,1,3,0.4844343204252088
14,65,0,1,0.4742436631234669
14,65,2,0,0.26248864668483196
14,65,3,2,0.1584553928095872
14,66,1,3,0.5931091058244463
14,66,0,1,0.39855072463768115
14,66,2,2,0.34279705573080965
14,66,3,0,0.16868279569892472
14,67,1,1,0.4975677553856845
14,67,3,3,0.32043734230445753
14,67,0,0,0.2950310559006211
14,67,2,2,0.15011547344110854
14,68,1,2,0.48788927335640137
14,68,0,1,0.3152671755725191
14,68,3,0,0.2944932162809258
14,68,2,3,0.11449159327461969
14,69,1,3,0.5071574642126789
14,69,3,1,0.26170212765957446
14,69,2,2,0.2494824016563147
14,69,0,0,0.18004187020237264
14,70,1,3,0.5028694404591105
14,70,3,2,0.3368678629690049
14,70,0,0,0.26539923954372624
14,70,2,1,0.1651017214397496
14,71,1,2,0.885766092475068
14,71,0,3,0.8411214953271028
14,71,3,0,0.7405119152691968
14,71,2,1,0.3075030750307503
14,72,1,0,0.712914485165794
14,72,0,1,0.6403085824493732
14,72,2,2,0.4300100704934542
14,72,3,3,0.1752442996742671
14,73,1,2,0.6826688364524003
14,73,0,1,0.6470062555853441
14,73,3,3,0.3247588424437299
14,73,2,0,0.19945848375451264
14,74,3,3,0.32335329341317365
14,74,0,1,0.23812709030100335
14,74,1,2,0.1906474820143885
14,74,2,0,0.13832039520112915
14,75,1,2,0.885766092475068
14,75,0,3,0.8411214953271028
14,75,3,1,0.7402826855123675
14,75,2,0,0.3083538083538084
14,76,1,3,0.4844343204252088
14,76,0,1,0.47183673469387755
14,76,2,2,0.2609090909090909
14,76,3,0,0.15813953488372093
14,77,1,3,0.5071574642126789
14,77,3,0,0.26170212765957446
14,77,2,1,0.2505175983436853
14,77,0,2,0.18016759776536312
14,78,1,3,0.8481123792800702
14,78,0,0,0.8351539225422046
14,78,2,2,0.5647181628392485
14,78,3,1,0.31141552511415527
14,79,1,1,0.848990342405619
14,79,0,0,0.8351539225422046
14,79,2,2,0.5688935281837161
14,79,3,3,0.31164069660861593
14,80,1,2,0.48406676783004554
14,80,0,1,0.47183673469387755
14,80,2,3,0.26
14,80,3,0,0.15813953488372093
14,81,1,3,0.4844343204252088
14,81,0,2,0.47260834014717906
14,81,2,0,0.26248864668483196
14,81,3,1,0.15824468085106383
14,82,1,1,0.48788927335640137
14,82,0,0,0.3150266971777269
14,82,3,2,0.29472843450479236
14,82,2,3,0.11449159327461969
14,83,1,3,0.4885654885654886
14,83,0,1,0.3152671755725191
14,83,3,0,0.2944932162809258
14,83,2,2,0.11430855315747403
14,84,1,0,0.45108289768483945
14,84,0,2,0.36308724832214767
14,84,2,3,0.23634558093346575
14,84,3,1,0.1494490358126722
14,85,1,0,0.6018808777429467
14,85,0,3,0.5628366247755835
14,85,3,1,0.2675535846267554
14,85,2,2,0.13306122448979593
14,86,1,1,0.6069017254313578
14,86,0,2,0.5781391147244805
14,86,2,0,0.2754901960784314
14,86,3,3,0.17590027700831026
14,87,1,2,0.6087283671933785
14,87,0,1,0.5788999098286745
14,87,2,0,0.2754901960784314
14,87,3,3,0.17590027700831026
14,88,1,0,0.8018628281117697
14,88,0,2,0.7328897338403042
14,88,2,3,0.4986326344576117
14,88,3,1,0.09948979591836735
14,89,1,1,0.6587366694011485
14,89,0,0,0.6080717488789238
14,89,3,3,0.31124807395993837
14,89,2,2,0.12009803921568628
14,90,1,1,0.603299293008641
14,90,0,0,0.5640107430617726
14,90,3,2,0.2677514792899408
14,90,2,3,0.13327882256745707
14,91,1,2,0.8458844133099825
14,91,0,3,0.8282025819265144
14,91,2,1,0.5623700623700624
14,91,3,0,0.31141552511415527
14,92,1,1,0.848990342405619
14,92,0,0,0.8351539225422046
14,92,2,3,0.5653082549634274
14,92,3,2,0.31141552511415527
14,93,1,3,0.4885654885654886
14,93,0,2,0.3152671755725191
14,93,3,1,0.29472843450479236
14,93,2,0,0.11510791366906475
14,94,1,3,0.4885654885654886
14,94,0,0,0.3150266971777269
14,94,3,1,0.29472843450479236
14,94,2,2,0.11430855315747403
14,95,1,1,0.4514200298953662
14,95,0,3,0.36308724832214767
14,95,2,0,0.23833167825223436
14,95,3,2,0.14955203308063406
14,96,1,2,0.6568386568386568
14,96,0,3,0.6073674752920036
14,96,3,1,0.31278890600924497
14,96,2,0,0.12
14,97,1,1,0.4836997725549659
14,97,0,0,0.47346938775510206
14,97,2,3,0.26
14,97,3,2,0.1584553928095872
14,98,1,1,0.7141608391608392
14,98,0,0,0.640655105973025
14,98,2,2,0.4300100704934542
14,98,3,3,0.1752442996742671
14,99,1,1,0.6576576576576577
14,99,0,2,0.6073674752920036
14,99,3,0,0.31432973805855163
14,99,2,3,0.12029459901800327
14,100,1,2,0.6592775041050903
14,100,0,1,0.6086175942549371
14,100,3,0,0.31432973805855163
14,100,2,3,0.12029459901800327
14,101,1,0,0.6571194762684124
14,101,0,2,0.6073674752920036
14,101,3,1,0.3135593220338983
14,101,2,3,0.12029459901800327
14,102,1,0,0.8467600700525394
14,102,0,1,0.8321747765640516
14,102,2,2,0.5688935281837161
14,102,3,3,0.31164069660861593
14,103,1,1,0.8467600700525394
14,103,0,2,0.8321747765640516
14,103,2,3,0.5653082549634274
14,103,3,0,0.31141552511415527
14,104,1,2,0.48406676783004554
14,104,0,0,0.47346938775510206
14,104,2,3,0.26
14,104,3,1,0.15834996673320026
14,105,1,1,0.4836997725549659
14,105,0,0,0.47346938775510206
14,105,2,2,0.2609090909090909
14,105,3,3,0.15856095936042638
14,106,1,3,0.4844343204252088
14,106,0,0,0.47346938775510206
14,106,2,1,0.26181818181818184
14,106,3,2,0.1584553928095872
14,107,1,0,0.8064791133844842
14,107,0,2,0.7142857142857143
14,107,2,1,0.47373540856031127
14,107,3,3,0.17619420516836334
14,108,1,1,0.8064791133844842
14,108,0,2,0.7120470127326151
14,108,2,3,0.4741463414634146
14,108,3,0,0.17692907248636008
14,109,1,3,0.4844343204252088
14,109,0,0,0.47346938775510206
14,109,2,2,0.2609090909090909
14,109,3,1,0.15834996673320026
14,110,1,1,0.603299293008641
14,110,0,0,0.5640107430617726
14,110,3,3,0.2679496669133975
14,110,2,2,0.13409648405560098
14,111,1,0,0.6571194762684124
14,111,0,3,0.6073674752920036
14,111,3,2,0.3120184899845917
14,111,2,1,0.12009803921568628
14,112,1,2,0.47318611987381703
14,112,0,1,0.456359102244389
14,112,2,0,0.27246925260170296
14,112,3,3,0.22250476795931343
14,113,1,2,0.6087283671933785
14,113,0,0,0.5801801801801801
14,113,2,1,0.27630285152409045
14,113,3,3,0.17590027700831026
14,114,1,1,0.48788927335640137
14,114,0,0,0.3150266971777269
14,114,3,3,0.2949640287769784
14,114,2,2,0.11529223378702963
14,115,1,0,0.6571194762684124
14,115,0,2,0.6068222621184919
14,115,3,3,0.31124807395993837
14,115,2,1,0.12009803921568628
14,116,1,0,0.28957304676154516
14,116,3,2,0.0
14,116,2,1,0.0
15,16,0,2,0.5433526011560693
15,16,1,1,0.24391765439800375
15,16,2,3,0.2376987130961393
15,16,3,0,0.13908629441624365
15,17,0,2,0.7598656591099916
15,17,1,1,0.6986062717770035
15,17,2,0,0.6532333645735707
15,17,3,3,0.04154589371980676
15,18,0,3,0.7548278757346767
15,18,1,1,0.6493848857644992
