Solution 1,Solution 2,Cluster 1,Cluster 2,adjusted_rand Similarity
20,26,3,3,1.0856507533437108
20,27,0,2,1.271498244014319
20,27,2,0,1.188325081652441
20,27,1,1,1.043048071855904
20,27,3,3,0.8651395200682817
20,28,0,2,1.2512597873307696
20,28,1,1,1.2443256495844028
20,28,2,0,1.232811543530098
20,28,3,3,0.9561339869223716
20,29,0,1,1.170700408705571
20,29,2,2,1.1408804129212182
20,29,1,0,1.0286172619023317
20,29,3,3,0.9157895619587824
20,30,3,0,1.2783189375340653
20,30,2,1,1.2582092297345198
20,30,1,3,1.2080615332901197
20,30,0,2,0.7416332263472676
20,31,3,3,1.2398204329490952
20,31,1,0,1.2059478088082154
20,31,0,1,1.1155171921126155
20,31,2,2,0.8867851624355131
20,32,3,2,1.2587652644039715
20,32,0,0,1.1085649838678464
20,32,1,1,0.9790050079424866
20,32,2,3,0.9102394314203722
20,33,3,3,1.2686771033573758
20,33,2,2,1.2611875729359203
20,33,1,1,1.0
20,33,0,0,0.9634079426065156
20,34,0,1,1.248391826674999
20,34,1,2,1.2269347315823864
20,34,3,3,1.0724713204086256
20,34,2,0,0.9649782749408795
20,35,3,2,1.2592777851942059
20,35,2,0,1.239007665834558
20,35,1,3,1.180031908714505
20,35,0,1,0.9119929929329081
20,36,2,3,1.272871756133061
20,36,1,0,1.2299182000884714
20,36,3,1,1.0
20,36,0,2,0.8869328221671948
20,37,2,1,1.2478641153943195
20,37,1,2,1.2200668688501382
20,37,0,3,1.1814899451773622
20,37,3,0,1.177298414595664
20,38,0,2,1.2765954058712135
20,38,2,3,1.0888587731648234
20,38,3,0,0.9692613763317082
20,38,1,1,0.7296260967289699
20,39,2,1,1.1162607866414382
20,39,0,3,0.9409517170378721
20,39,1,2,0.9360987803255549
20,39,3,0,0.7677518043069649
20,40,0,2,1.214077734700597
20,40,2,0,1.1422943914881252
20,40,1,3,1.077491276333158
20,40,3,1,0.7348174784758932
20,41,0,0,1.2759620037425659
20,41,2,2,1.0888587731648234
20,41,3,3,0.9691340391532801
20,41,1,1,0.7297689543741758
20,42,3,2,1.2549728269167886
20,42,2,3,1.0811518490312242
20,42,1,0,1.0375659935936985
20,42,0,1,0.7892898663322206
20,43,2,0,1.270400220457023
20,43,1,1,1.2299182000884714
20,43,3,3,1.0
20,43,0,2,0.8869328221671948
20,44,0,3,1.214077734700597
20,44,2,1,1.1423722234369784
20,44,1,2,1.077491276333158
20,44,3,0,0.7327955309537706
20,45,1,0,1.2350491349381791
20,45,0,3,1.2022548511123212
20,45,2,2,1.1693189669670123
20,45,3,1,0.942831160957866
20,46,0,0,1.1706050847724832
20,46,2,1,1.140725688317138
20,46,1,2,1.0352785781578144
20,46,3,3,0.9157895619587824
20,47,0,1,1.2781782297092383
20,47,2,0,1.2314853474115355
20,47,3,2,0.9743598339897407
20,47,1,3,0.932287435702682
20,48,0,1,1.2483050424649969
20,48,1,0,1.2442016904406858
20,48,2,2,1.235310754769944
20,48,3,3,0.9561339869223716
20,49,3,1,1.2563076091142162
20,49,1,0,1.2437504656922838
20,49,0,2,1.069243264320524
20,49,2,3,0.7964518076951771
20,50,0,0,1.2825829267456592
20,50,1,3,1.1946237413846736
20,50,2,2,1.133821770858777
20,50,3,1,0.7754027328692783
20,51,0,3,1.4260910724572036
20,51,2,2,1.2370784875852128
20,51,1,1,1.1876673806755262
20,51,3,0,1.17662767968526
20,52,1,3,1.2647108285606703
20,52,3,0,1.1588001234475873
20,52,0,2,1.0321480755952614
20,52,2,1,1.0258251924668922
20,53,2,1,1.2953074948169214
20,53,1,3,1.168422197113668
20,53,0,2,1.039288108247506
20,53,3,0,0.9278393440447058
20,54,3,0,1.254681226813477
20,54,2,1,1.0811518490312242
20,54,1,3,1.0397973304120876
20,54,0,2,0.7891515509852318
20,55,3,3,1.2398204329490952
20,55,1,2,1.2061933587552718
20,55,0,0,1.1131451838071889
20,55,2,1,0.8847143292385995
20,56,2,0,1.2354713813673814
20,56,0,1,1.045650186029041
20,56,1,3,0.9429945453852063
20,56,3,2,0.9066562018069898
20,57,2,0,1.320850703292788
20,57,0,3,1.218614371092349
20,57,1,1,0.969079273862474
20,57,3,2,0.9412534558812089
20,58,3,0,1.2783189375340653
20,58,2,2,1.2583563261243582
20,58,1,1,1.207817826016584
20,58,0,3,0.7414893385242974
20,59,2,3,1.1043539790039996
20,59,1,0,1.0129448353217212
20,59,0,2,0.8954008890494509
20,59,3,1,0.8604644735085429
20,60,1,1,1.2934441040227664
20,60,3,0,1.1551646017539214
20,60,0,2,1.1300632040228973
20,60,2,3,0.9563153010954962
20,61,3,2,1.2264130351564502
20,61,0,1,1.168388158083957
20,61,2,3,1.030676552972057
20,61,1,0,1.0174860352476047
20,62,0,3,1.2185508532998128
20,62,1,0,1.0932962912197595
20,62,3,2,1.0436449230082152
20,62,2,1,1.0384898425722968
20,63,1,1,1.2622536956173949
20,63,3,3,1.1666973547380488
20,63,0,0,1.026718983728733
20,63,2,2,1.025799768186902
20,64,0,0,1.3621149623961173
20,64,1,3,1.1078544329972875
20,64,3,2,1.0750625625499621
20,64,2,1,1.0187129932618206
20,65,3,1,1.2541940850037403
20,65,2,3,1.2418221322873888
20,65,1,0,1.1773567590921175
20,65,0,2,0.9118822626271733
20,66,0,3,1.2185508532998128
20,66,1,0,1.0932962912197595
20,66,2,2,1.0437053128586524
20,66,3,1,1.0435739584246235
20,67,2,0,1.2873638812330968
20,67,0,1,1.1560587952403854
20,67,3,3,0.9694379208306491
20,67,1,2,0.8539711834671235
20,68,2,0,1.3024169290676382
20,68,0,1,1.196203057037577
20,68,1,3,1.1068709527258116
20,68,3,2,1.0855649084213062
20,69,0,2,1.3623704108224055
20,69,1,0,1.100804784365987
20,69,3,3,1.0751349809918944
20,69,2,1,1.0187129932618206
20,70,0,2,1.233303690072844
20,70,2,3,1.2307862989055987
20,70,1,0,1.0
20,70,3,1,0.9507980347166287
20,71,0,3,1.2740463345842439
20,71,2,1,1.1916135253114906
20,71,1,2,1.0450483596661966
20,71,3,0,0.8655026619521624
20,72,3,1,1.220915098198634
20,72,0,0,1.168388158083957
20,72,2,2,1.0306043367859115
20,72,1,3,1.021953309328201
20,73,0,2,1.1353855484337847
20,73,3,1,1.114262033720984
20,73,2,3,0.9240209239530528
20,73,1,0,0.8069303484631445
20,74,3,1,1.2563076091142162
20,74,1,0,1.2437504656922838
20,74,0,3,1.0717590788573512
20,74,2,2,0.7965858876658647
20,75,0,3,1.2740463345842439
20,75,2,0,1.188325081652441
20,75,1,2,1.0450483596661966
20,75,3,1,0.8653576563626286
20,76,3,1,1.2565100939936968
20,76,2,3,1.2418221322873888
20,76,1,2,1.1799293363821843
20,76,0,0,0.9120482540815216
20,77,0,1,1.3621149623961173
20,77,1,2,1.1031521608863781
20,77,3,3,1.0751349809918944
20,77,2,0,1.0187129932618206
20,78,0,0,1.2759620037425659
20,78,2,2,1.0921904488791763
20,78,1,3,1.0193515811722738
20,78,3,1,0.9692613763317082
20,79,0,0,1.2759620037425659
20,79,2,1,1.0888141766986377
20,79,3,3,0.9691340391532801
20,79,1,2,0.7296260967289699
20,80,3,1,1.2565100939936968
20,80,2,2,1.2416908429594202
20,80,1,3,1.180031908714505
20,80,0,0,0.9120482540815216
20,81,3,2,1.2591269123012876
20,81,2,3,1.2418221322873888
20,81,1,0,1.1773567590921175
20,81,0,1,0.9119929929329081
20,82,2,2,1.305150381495856
20,82,0,0,1.1960815392844895
20,82,1,3,1.1068709527258116
20,82,3,1,1.0855649084213062
20,83,2,0,1.3024169290676382
20,83,0,1,1.196203057037577
20,83,1,2,1.1022126161415637
20,83,3,3,1.0856507533437108
20,84,1,3,1.2378071370506187
20,84,0,2,1.2022548511123212
20,84,2,0,1.1669436207150665
20,84,3,1,0.942831160957866
20,85,2,3,1.2959926181232675
20,85,1,1,1.1659305017051633
20,85,0,0,1.0348669632220113
20,85,3,2,0.9277944439367004
20,86,1,3,1.2647108285606703
20,86,3,2,1.1666973547380488
20,86,0,0,1.026718983728733
20,86,2,1,1.025787076268024
20,87,1,3,1.2647108285606703
20,87,3,1,1.1614902489845838
20,87,0,0,1.026718983728733
20,87,2,2,1.0258379248607883
20,88,2,1,1.2407278039315217
20,88,1,3,1.2222588005827968
20,88,3,2,1.1824107676977744
20,88,0,0,1.181025533360686
20,89,1,2,1.2204679404206575
20,89,3,0,1.1551646017539214
20,89,0,1,1.12779314749164
20,89,2,3,0.8947461212752662
20,90,2,0,1.2949661072066923
20,90,1,2,1.166026386236472
20,90,0,1,1.039288108247506
20,90,3,3,0.932687338891532
20,91,0,3,1.2770724069732595
20,91,2,2,1.0887251257738277
20,91,3,0,0.9692613763317082
20,91,1,1,0.7296260967289699
20,92,0,0,1.2759620037425659
20,92,2,3,1.0922422783938903
20,92,1,1,1.0193422344930567
20,92,3,2,0.9692613763317082
20,93,2,1,1.30261070144093
20,93,0,2,1.196203057037577
20,93,1,0,1.0998871372541055
20,93,3,3,1.0856507533437108
20,94,2,1,1.305150381495856
20,94,0,0,1.1960815392844895
20,94,1,2,1.1022126161415637
20,94,3,3,1.0856507533437108
20,95,1,0,1.2350491349381791
20,95,0,3,1.2022548511123212
20,95,2,1,1.167035221073224
20,95,3,2,0.9427939818763775
20,96,1,0,1.2180582212972573
20,96,3,3,1.1602293810026956
20,96,0,2,1.127723283575527
20,96,2,1,0.8948748389897198
20,97,3,0,1.2515851261862434
20,97,2,1,1.239396773190475
20,97,1,3,1.180031908714505
20,97,0,2,0.9118822626271733
20,98,3,0,1.218175604150219
20,98,0,1,1.170849838357666
20,98,2,2,1.0306043367859115
20,98,1,3,1.021953309328201
20,99,1,0,1.2932749464856799
20,99,3,2,1.1602293810026956
20,99,0,1,1.1276535009974138
20,99,2,3,0.9563153010954962
20,100,1,0,1.2932749464856799
20,100,3,1,1.155255736260374
20,100,0,2,1.1300632040228973
20,100,2,3,0.9563153010954962
20,101,1,1,1.2934441040227664
20,101,3,2,1.1602293810026956
20,101,0,0,1.1253882702641995
20,101,2,3,0.9563153010954962
20,102,0,1,1.276436777364161
20,102,2,0,1.0886806711984038
20,102,3,3,0.9691340391532801
20,102,1,2,0.7296260967289699
20,103,0,2,1.276436777364161
20,103,2,3,1.0922422783938903
20,103,1,1,1.01738290635286
20,103,3,0,0.9692613763317082
20,104,3,0,1.2515851261862434
20,104,2,2,1.2416908429594202
20,104,1,3,1.180031908714505
20,104,0,1,0.9119376624905411
20,105,3,0,1.2515851261862434
20,105,2,1,1.239396773190475
20,105,1,2,1.177659903783781
20,105,0,3,0.9118267932149037
20,106,3,0,1.2515851261862434
20,106,2,3,1.2418221322873888
20,106,1,1,1.1775587350301064
20,106,0,2,0.9118822626271733
20,107,0,2,1.2920201020692113
20,107,1,3,1.2916448607091304
20,107,2,1,1.1047239303482446
20,107,3,0,1.0289857721545834
20,108,0,2,1.2975650271133727
20,108,1,0,1.2822784643004566
20,108,2,3,1.1071878299883606
20,108,3,1,1.0289857721545834
20,109,3,0,1.2515851261862434
20,109,2,3,1.2418221322873888
20,109,1,2,1.1799293363821843
20,109,0,1,0.9119376624905411
20,110,2,0,1.2949661072066923
20,110,1,3,1.168422197113668
20,110,0,1,1.039288108247506
20,110,3,2,0.9327292523975405
20,111,1,1,1.2204679404206575
20,111,3,3,1.1602293810026956
20,111,0,0,1.1253882702641995
20,111,2,2,0.8948105208187277
20,112,3,1,1.2810347939763866
20,112,2,2,1.2583563261243582
20,112,1,0,1.2075747368834704
20,112,0,3,0.7414893385242974
20,113,1,3,1.2647108285606703
20,113,3,0,1.1588001234475873
20,113,0,1,1.0294496456037983
20,113,2,2,1.0258379248607883
20,114,2,3,1.3053460096609004
20,114,0,0,1.1960815392844895
20,114,1,2,1.104540554608549
20,114,3,1,1.0855649084213062
20,115,1,1,1.2204679404206575
20,115,3,2,1.1601351734914358
20,115,0,0,1.1253882702641995
20,115,2,3,0.8947461212752662
20,116,1,0,1.062226471499531
20,116,3,2,1.0
20,116,2,1,1.0
21,22,0,2,1.1959451549446334
21,22,3,3,1.179904034289052
21,22,1,1,1.0962959057164217
21,22,2,0,1.0427256412484474
21,23,0,2,1.359670197750532
21,23,1,0,1.2879486881716273
21,23,3,3,1.2290875528962832
21,23,2,1,1.0713425797261604
21,24,0,1,1.3473851769489607
21,24,1,3,1.2428018625248587
21,24,2,2,0.9644668536455445
21,24,3,0,0.7560837346029745
21,25,1,2,1.2550958982176512
21,25,0,1,1.2529673157146461
21,25,3,3,1.2466766415035446
21,25,2,0,0.9070815691721329
21,26,0,2,1.2723263147800954
21,26,1,3,1.1513536569164105
21,26,2,1,1.131551270563564
21,26,3,0,0.7654180782344867
21,27,0,0,1.2628982987764807
21,27,3,1,1.2170289035204322
21,27,2,2,1.0655931675147192
21,27,1,3,1.051758812347114
21,28,0,2,1.3290360873297564
21,28,1,3,1.1794081293614351
21,28,2,0,0.9662112822387487
21,28,3,1,0.7913193671064772
21,29,1,2,1.2819443786960583
21,29,3,1,1.1368470037497822
21,29,2,0,1.1182838113042233
21,29,0,3,0.7796701208422206
21,30,3,3,1.233079669940037
21,30,1,1,1.2259416844905262
21,30,2,2,1.0764866519356315
21,30,0,0,0.8603658942649437
21,31,3,0,1.2358310408173203
21,31,0,1,1.2339032513146353
21,31,1,3,1.1118214677357319
21,31,2,2,1.071631675737132
21,32,1,1,1.3217888290651518
21,32,0,0,1.3198732092094891
21,32,3,3,1.1874642917287215
21,32,2,2,0.9010844874565088
21,33,0,2,1.28385108515844
21,33,1,1,1.2788634886321566
21,33,3,0,1.1738616040333514
21,33,2,3,0.9437991406947631
21,34,2,0,1.2597847362861807
21,34,1,2,1.1918435616117515
21,34,0,3,1.1476445991857538
21,34,3,1,0.8021106100037804
21,35,3,3,1.231659294359591
21,35,2,1,1.1784913731888864
21,35,1,0,1.1537410160741486
21,35,0,2,0.8643744118470085
21,36,1,1,1.2445853746360536
21,36,0,3,1.2239029404197184
21,36,3,2,1.0374870001835612
21,36,2,0,0.9156226967748007
21,37,0,1,1.344661526814597
21,37,1,0,1.2025125209255416
21,37,3,2,1.1868008961135956
21,37,2,3,1.0493811353974207
21,38,0,3,1.2325116923682797
21,38,3,1,1.1841947549099283
21,38,2,2,0.9347290361170801
21,38,1,0,0.693594513974889
21,39,0,1,1.3070886955128058
21,39,3,0,1.1700151687901155
21,39,2,2,0.9808514337392584
21,39,1,3,0.9697194136320386
21,40,1,2,1.2622170169112659
21,40,3,1,1.1453422456431814
21,40,2,3,1.1418690239086826
21,40,0,0,1.021841709851172
21,41,0,2,1.2325116923682797
21,41,3,1,1.1900821513648479
21,41,2,0,0.9348707036216416
21,41,1,3,0.6954680567536446
21,42,0,1,1.3080345822890596
21,42,3,3,1.2507078843788249
21,42,2,0,1.1278745846437208
21,42,1,2,0.8427320566712525
21,43,1,3,1.2472460971804773
21,43,0,0,1.223757836496187
21,43,3,2,1.0374870001835612
21,43,2,1,0.9156226967748007
21,44,1,3,1.2622170169112659
21,44,3,0,1.143365882327587
21,44,2,2,1.1418690239086826
21,44,0,1,1.0218548101627325
21,45,0,2,1.2889581842128677
21,45,2,1,1.2498954072046984
21,45,1,0,1.1817265828739076
21,45,3,3,0.8230020356560093
21,46,1,1,1.281615526493782
21,46,3,0,1.136781156731732
21,46,2,2,1.1253094223671074
21,46,0,3,0.7796701208422206
21,47,2,2,1.2694195305840545
21,47,0,1,1.2001100590553961
21,47,1,3,1.0424917057338383
21,47,3,0,0.8842924244920314
21,48,0,1,1.3285762447296996
21,48,1,3,1.1794081293614351
21,48,2,2,0.9661577016260245
21,48,3,0,0.7895176833325209
21,49,0,2,1.3106807546938586
21,49,1,1,1.2184967767391461
21,49,3,0,1.140519643172241
21,49,2,3,0.9279984742633469
21,50,0,1,1.4502068144592772
21,50,2,2,1.1278430567571034
21,50,1,3,0.9775655136412872
21,50,3,0,0.9148384883669611
21,51,0,1,1.2846262831865392
21,51,3,2,1.1716883377119938
21,51,2,0,1.1239168933022032
21,51,1,3,0.600796129428521
21,52,2,3,1.3004312034482475
21,52,3,1,1.2168483781989134
21,52,1,0,1.0724313168246016
21,52,0,2,1.0314265021370883
21,53,3,3,1.2321648075879224
21,53,0,2,1.2134528625520005
21,53,2,0,1.1884018556883849
21,53,1,1,1.0452203181856223
21,54,0,2,1.308249483896621
21,54,3,1,1.2507078843788249
21,54,2,3,1.127947553070322
21,54,1,0,0.8429182185481546
21,55,3,2,1.236097255975044
21,55,0,0,1.2313419266785297
21,55,1,3,1.1118214677357319
21,55,2,1,1.0694895342849093
21,56,3,1,1.2386346745402965
21,56,1,3,1.0827056982329328
21,56,0,2,0.9975613333815709
21,56,2,0,0.9012694009199288
21,57,1,3,1.238679003309549
21,57,0,0,1.2087057604963172
21,57,2,1,1.0365473551785866
21,57,3,2,0.8163806616964612
21,58,3,1,1.2328216927202753
21,58,1,2,1.2260800920539752
21,58,2,3,1.0786514805025351
21,58,0,0,0.8603658942649437
21,59,3,1,1.2761242365205199
21,59,0,3,1.1621286303614948
21,59,2,0,1.1002730638857772
21,59,1,2,0.9082126608762966
21,60,2,3,1.2640399471087598
21,60,0,2,1.2366393277675967
21,60,1,0,1.078021333798712
21,60,3,1,0.8593538375971823
21,61,0,1,1.2423586447059156
21,61,3,3,1.2342379889031516
21,61,1,2,1.1526391284163524
21,61,2,0,1.0700350560552396
21,62,1,3,1.2233005917984432
21,62,2,0,1.138909548362214
21,62,0,1,1.0520516799614548
21,62,3,2,0.8180755331221855
21,63,2,1,1.3002515063146136
21,63,3,2,1.2148730632733975
21,63,1,3,1.0777626829897664
21,63,0,0,1.025639881116689
21,64,1,0,1.247863054362579
21,64,2,3,1.1235501875186238
21,64,0,2,1.0903357489618328
21,64,3,1,0.8275671107606154
21,65,3,0,1.2290556310182277
21,65,2,2,1.181043717191099
21,65,1,3,1.1565169166123872
21,65,0,1,0.8671279767420638
21,66,1,3,1.2233005917984432
21,66,2,0,1.138909548362214
21,66,0,2,1.0550617809055103
21,66,3,1,0.8183330315004198
21,67,0,3,1.3479027624803495
21,67,1,1,1.2424310746036074
21,67,2,2,0.9666688545209419
21,67,3,0,0.7560837346029745
21,68,0,0,1.2690628447482617
21,68,1,2,1.1511989403417375
21,68,2,3,1.1364799494193958
21,68,3,1,0.7652941353781711
21,69,1,2,1.248043704505754
21,69,2,0,1.11859487246052
21,69,0,3,1.0904253177079228
21,69,3,1,0.8275671107606154
21,70,1,0,1.2636985238501355
21,70,2,1,0.9643480988368942
21,70,3,3,0.869989221194629
21,70,0,2,0.6391800032306247
21,71,0,1,1.2633566709945163
21,71,3,2,1.2190596586041336
21,71,2,3,1.0656302677483447
21,71,1,0,1.04712848754441
21,72,0,0,1.2423586447059156
21,72,3,2,1.2316724008538031
21,72,1,1,1.1522457063266096
21,72,2,3,1.074888750593618
21,73,0,2,1.2551719540800133
21,73,2,1,1.2365935337231568
21,73,1,0,0.8791472763729067
21,73,3,3,0.8658602693057282
21,74,0,3,1.3108827232536686
21,74,1,1,1.2184967767391461
21,74,3,0,1.140519643172241
21,74,2,2,0.9280455659251706
21,75,0,0,1.2628982987764807
21,75,3,2,1.2190596586041336
21,75,2,3,1.0656302677483447
21,75,1,1,1.0494267558738977
21,76,3,2,1.2315351985371707
21,76,2,0,1.178386791881288
21,76,1,3,1.1565169166123872
21,76,0,1,0.8646273335508129
21,77,1,1,1.247863054362579
21,77,2,2,1.121034526511034
21,77,0,3,1.0904253177079228
21,77,3,0,0.8275671107606154
21,78,0,3,1.2325116923682797
21,78,3,2,1.1905586498450478
21,78,2,0,0.9348707036216416
21,78,1,1,0.693594513974889
21,79,0,1,1.2323871255243886
21,79,3,2,1.1921709386617279
21,79,2,0,0.9348707036216416
21,79,1,3,0.6954680567536446
21,80,3,3,1.231659294359591
21,80,2,0,1.178386791881288
21,80,1,2,1.1564260851645167
21,80,0,1,0.8646273335508129
21,81,3,0,1.2290556310182277
21,81,2,1,1.1808314554902477
21,81,1,3,1.1565169166123872
21,81,0,2,0.8669625717987773
21,82,0,2,1.272129980910557
21,82,1,1,1.1511989403417375
21,82,2,3,1.1364799494193958
21,82,3,0,0.7654180782344867
21,83,0,0,1.2690628447482617
21,83,1,3,1.1513536569164105
21,83,2,2,1.1339742185870398
21,83,3,1,0.7652941353781711
21,84,0,0,1.2838032070220173
21,84,2,1,1.247461670300772
21,84,1,3,1.1819846698665246
21,84,3,2,0.8230020356560093
21,85,3,1,1.2297781390132847
21,85,0,0,1.210815253088818
21,85,2,2,1.1908596429719192
21,85,1,3,1.0478520182837328
21,86,2,3,1.3004312034482475
21,86,3,1,1.2129961005883971
21,86,1,2,1.0777626829897664
21,86,0,0,1.025639881116689
21,87,2,3,1.3004312034482475
21,87,3,2,1.2169453637548955
21,87,1,1,1.0750677813527283
21,87,0,0,1.025639881116689
21,88,0,1,1.3401670375406405
21,88,1,2,1.2031149428405088
21,88,3,3,1.1888376565475642
21,88,2,0,1.045320359306182
21,89,2,2,1.2590093262902995
21,89,0,1,1.236504809582924
21,89,1,0,1.078021333798712
21,89,3,3,0.8591192955825387
21,90,3,2,1.2320385644133083
21,90,0,1,1.2134528625520005
21,90,2,3,1.1910843972399847
21,90,1,0,1.0451636168731342
21,91,0,2,1.232138455958332
21,91,3,1,1.1841947549099283
21,91,2,3,0.936800490600196
21,91,1,0,0.693594513974889
21,92,0,1,1.2323871255243886
21,92,3,3,1.192652886531255
21,92,2,0,0.9348707036216416
21,92,1,2,0.693594513974889
21,93,0,1,1.2692568583497608
21,93,1,3,1.1513536569164105
21,93,2,0,1.131551270563564
21,93,3,2,0.7652941353781711
21,94,0,1,1.272129980910557
21,94,1,3,1.1513536569164105
21,94,2,2,1.1339742185870398
21,94,3,0,0.7654180782344867
21,95,0,1,1.2863794053863513
21,95,2,2,1.2500484710282578
21,95,1,0,1.1817265828739076
21,95,3,3,0.8230020356560093
21,96,2,0,1.258856038911922
21,96,0,2,1.2363704620212064
21,96,1,3,1.0830959405529001
21,96,3,1,0.8592757679605061
21,97,3,3,1.231659294359591
21,97,2,2,1.1787009090838934
21,97,1,1,1.156335364797822
21,97,0,0,0.8647953839552092
21,98,0,1,1.2426461238373006
21,98,3,2,1.2316724008538031
21,98,1,0,1.149479210247434
21,98,2,3,1.074888750593618
21,99,2,3,1.2640399471087598
21,99,3,1,1.2417412615315802
21,99,1,2,1.0830959405529001
21,99,0,0,0.9452529627827263
21,100,2,3,1.2640399471087598
21,100,0,2,1.2366393277675967
21,100,1,1,1.0805065903888735
21,100,3,0,0.8594317967928969
21,101,2,3,1.2640399471087598
21,101,3,0,1.2416275464456372
21,101,1,2,1.0830959405529001
21,101,0,1,0.9452154856363241
21,102,0,0,1.2320143527757166
21,102,3,2,1.1921709386617279
21,102,2,1,0.9369378908604546
21,102,1,3,0.6954680567536446
21,103,0,1,1.2320143527757166
21,103,3,3,1.192652886531255
21,103,2,2,0.9369378908604546
21,103,1,0,0.693594513974889
21,104,3,3,1.231659294359591
21,104,2,1,1.178596078831237
21,104,1,2,1.1564260851645167
21,104,0,0,0.8647953839552092
21,105,3,2,1.2315351985371707
21,105,2,3,1.1811500376143906
21,105,1,1,1.156335364797822
21,105,0,0,0.8647953839552092
21,106,3,1,1.2314112540070787
21,106,2,2,1.181043717191099
21,106,1,3,1.1565169166123872
21,106,0,0,0.8647953839552092
21,107,0,3,1.3633542859404923
21,107,1,2,1.2913101203947772
21,107,3,1,1.2246785678579066
21,107,2,0,1.0692595393244488
21,108,0,0,1.3486799677204975
21,108,1,2,1.2945085451698
21,108,3,3,1.2290875528962832
21,108,2,1,1.0692595393244488
21,109,3,2,1.2315351985371707
21,109,2,1,1.178596078831237
21,109,1,3,1.1565169166123872
21,109,0,0,0.8647953839552092
21,110,3,3,1.2321648075879224
21,110,0,1,1.2134528625520005
21,110,2,2,1.1886236046160523
21,110,1,0,1.0451636168731342
21,111,2,1,1.2590093262902995
21,111,3,0,1.2416275464456372
21,111,1,3,1.0830959405529001
21,111,0,2,0.9451403758107627
21,112,3,0,1.2304043341385087
21,112,1,2,1.2260800920539752
21,112,2,3,1.0786514805025351
21,112,0,1,0.862768174667414
21,113,2,3,1.3004312034482475
21,113,3,2,1.2169453637548955
21,113,1,0,1.0724313168246016
21,113,0,1,1.028549470658827
21,114,0,3,1.2723263147800954
21,114,1,1,1.1511989403417375
21,114,2,2,1.1340529436292783
21,114,3,0,0.7654180782344867
21,115,2,1,1.2590093262902995
21,115,3,0,1.2416275464456372
21,115,1,2,1.0806047334901951
21,115,0,3,0.9451027429482137
21,116,2,0,1.1263501661783208
21,116,3,2,1.0
21,116,1,1,1.0
22,23,2,3,1.389712278755414
22,23,0,2,1.3664731477818486
22,23,1,0,1.0404027308480677
22,23,3,1,1.0
22,24,2,0,1.2850839518322987
22,24,1,1,1.2000522000539644
22,24,0,2,1.035648221118844
22,24,3,3,0.904016739155739
22,25,2,0,1.2747846203447366
22,25,3,2,1.0810898871262316
22,25,0,3,1.0232967046338879
22,25,1,1,0.9052038050349321
22,26,0,2,1.3483867753812053
22,26,2,0,1.2794992067859903
22,26,3,1,1.0614474086935852
22,26,1,3,1.0348598266588565
22,27,2,3,1.266183882261852
22,27,0,0,1.1120219789245542
22,27,3,1,1.0607503806137626
22,27,1,2,1.0210751879995843
22,28,3,2,1.2600294978038347
22,28,1,3,1.128909021629431
22,28,0,1,1.0
22,28,2,0,0.9260536876468041
22,29,1,1,1.2410326930301994
22,29,3,2,1.221428448193784
22,29,0,0,1.143813141901928
22,29,2,3,0.6854438514775082
22,30,2,3,1.264462806247157
22,30,3,1,1.116670866915028
22,30,0,2,1.0045357776465709
22,30,1,0,0.8787019448231289
22,31,2,0,1.286599137169439
22,31,0,2,1.0067428130035068
22,31,3,3,1.0
22,31,1,1,0.9939086208164073
22,32,2,1,1.2866912820494654
22,32,1,0,1.126668949778097
22,32,0,3,0.9978584159298278
22,32,3,2,0.8825973409380566
22,33,2,1,1.2271244043728569
22,33,1,3,1.1774038533308029
22,33,0,0,1.0987418823172728
22,33,3,2,0.9398124271761572
22,34,2,2,1.477014441775637
22,34,0,0,1.23270394942078
22,34,3,3,0.9784645786907906
22,34,1,1,0.8234005159021028
22,35,2,3,1.2784440163434727
22,35,0,1,1.1590548964754357
22,35,3,0,0.9834984190445344
22,35,1,2,0.800960197673709
22,36,2,1,1.267749357839019
22,36,3,3,1.2484743682480977
22,36,1,2,1.1242251849115723
22,36,0,0,1.0023122958621622
22,37,2,2,1.2091919230683392
22,37,3,0,1.0
22,37,1,3,1.0
22,37,0,1,0.5689799127741451
22,38,1,0,1.3346885825176198
22,38,2,1,1.2984769956796987
22,38,3,3,1.012032585914417
22,38,0,2,0.9023805240057934
22,39,0,0,1.2020244810768852
22,39,1,3,1.1939837948643424
22,39,3,1,1.0516395106593868
22,39,2,2,0.7730926725521859
22,40,1,1,1.225503426958048
22,40,3,0,1.2039576383938368
22,40,0,3,1.2034452639685784
22,40,2,2,0.7336828594965423
22,41,1,3,1.3385575063805268
22,41,2,1,1.2982762983186973
22,41,3,2,1.012032585914417
22,41,0,0,0.9026061632884008
22,42,2,1,1.346500063978906
22,42,3,2,1.2326481223632764
22,42,0,0,1.1175488504426647
22,42,1,3,0.991919204115937
22,43,2,3,1.2679473792573521
22,43,3,0,1.2483517297250335
22,43,1,2,1.1242251849115723
22,43,0,1,1.0023122958621622
22,44,1,0,1.2234438019121963
22,44,3,1,1.2040516853845018
22,44,0,2,1.2034452639685784
22,44,2,3,0.7336828594965423
22,45,2,0,1.4351205017500481
22,45,0,1,1.2325506859452222
22,45,3,3,1.158401806522654
22,45,1,2,0.7777603768694105
22,46,1,0,1.2409140782110866
22,46,3,1,1.2212236501658018
22,46,0,2,1.144076231814981
